IK14,Disease,y,mech_fitness,ot_genetic_association_max,ot_genetic_association_mean,ot_genetic_literature_max,ot_genetic_literature_mean,ot_animal_model_max,ot_animal_model_mean,ot_affected_pathway_max,ot_affected_pathway_mean,ot_rna_expression_max,ot_rna_expression_mean,ot_somatic_mutation_max,ot_somatic_mutation_mean,ot_clinical_max,ot_clinical_mean,ot_literature_max,ot_literature_mean,ot_best_overall,ot_n_targets_matched,has_ot,mech_resid,ot_resid
PURKAOJPTOLRMP,cystic fibrosis,0,85.0,0.9678729716442139,0.9678729716442139,0.8773170744461322,0.8773170744461322,0.43591187534835524,0.43591187534835524,0.9285669064556789,0.9285669064556789,0.0,0.0,0.0,0.0,0.9904941908672886,0.9904941908672886,0.9950080483633249,0.9950080483633249,0.9950080483633249,1,1,0.5,0.0
PURKAOJPTOLRMP,cystic fibrosis,0,85.0,0.9678729716442139,0.9678729716442139,0.8773170744461322,0.8773170744461322,0.43591187534835524,0.43591187534835524,0.9285669064556789,0.9285669064556789,0.0,0.0,0.0,0.0,0.9904941908672886,0.9904941908672886,0.9950080483633249,0.9950080483633249,0.9950080483633249,1,1,0.5,0.0
YQEZLKZALYSWHR,Epidural Catheterization; Thoracic; Procedural Pain,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
VPPJLAIAVCUEMN,epilepsy,0,70.0,0.9750159084988218,0.4809470993610886,0.9198250332960655,0.41986048972501305,0.892851891179099,0.35841935486105775,0.0,0.0,0.0,0.0,0.547137717850459,0.0547137717850459,0.9987671453597234,0.9987670018184562,0.9683402365211742,0.4103610136791661,0.9987671453597234,10,1,4.181818181818187,0.027111982914907573
VPPJLAIAVCUEMN,epilepsy,0,70.0,0.9750159084988218,0.4809470993610886,0.9198250332960655,0.41986048972501305,0.892851891179099,0.35841935486105775,0.0,0.0,0.0,0.0,0.547137717850459,0.0547137717850459,0.9987671453597234,0.9987670018184562,0.9683402365211742,0.4103610136791661,0.9987671453597234,10,1,4.181818181818187,0.027111982914907573
PYZRQGJRPPTADH,Dystrophia Myotonica Type 1; Myotonia Congenita; Paramyotonia Congenita; Hyperkalemic Periodic Paralysis; Potassium-Aggravated Myotonia,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555155832813474,0.42555155832813474,0.18076994610658087,0.03431381299686846,0.42555155832813474,10,1,0.0,0.0
GOTYRUGSSMKFNF,Mantle Cell Lymphoma,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973559279737194,0.8973559279737194,0.2933907803206884,0.08550631103240451,0.8973559279737194,4,1,0.0,0.0
GOTYRUGSSMKFNF,Follicular Lymphoma,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9251458279126831,0.9251458279126831,0.01823792392834863,0.0045594809820871576,0.9251458279126831,4,1,-3.3333333333333357,0.09945314387853843
WOSKHXYHFSIKNG,Hepatocellular Carcinoma,0,67.0,0.42555155832813474,0.20264359920387368,0.0,0.0,0.0,0.0,0.2680974724704371,0.08936582415681237,0.11247451806008119,0.037491506020027064,0.5319394479101685,0.48127854810920007,0.9796514539477469,0.8712117578145313,0.887353042399616,0.7235730329479707,0.9796514539477469,3,1,0.0,0.0
FGQFOYHRJSUHMR,gout,0,73.0,0.9214621954515188,0.9214621954515188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605945319042539,0.9605945319042539,0.8072547140869234,0.8072547140869234,0.9605945319042539,1,1,-3.75,-0.010618201116987858
HPJKCIUCZWXJDR,Advanced Breast Cancer,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967339872687344,0.9967339872687344,0.9867926212379414,0.9867926212379414,0.9967339872687344,1,1,2.5454545454545467,0.0026122957498712074
HPJKCIUCZWXJDR,Infertility,0,70.0,0.8746350992837021,0.8746350992837021,0.7295169571339454,0.7295169571339454,0.5865740528646529,0.5865740528646529,0.0,0.0,0.0,0.0,0.0,0.0,0.6685770010911358,0.6685770010911358,0.7322271658435431,0.7322271658435431,0.8746350992837021,1,1,7.5,-0.0509469272027675
HPHUVLMMVZITSG,Epilepsy; Partial Seizures,0,70.0,0.7568738430264683,0.6824023203190447,0.0,0.0,0.3359425587601818,0.1679712793800909,0.0,0.0,0.0,0.0,0.0,0.0,0.9982375811180926,0.997626180307403,0.5824175393623507,0.33049698650213577,0.9982375811180926,2,1,0.0,1.1102230246251565e-16
HPHUVLMMVZITSG,Epilepsy; Partial Seizures,0,70.0,0.7568738430264683,0.6824023203190447,0.0,0.0,0.3359425587601818,0.1679712793800909,0.0,0.0,0.0,0.0,0.0,0.0,0.9982375811180926,0.997626180307403,0.5824175393623507,0.33049698650213577,0.9982375811180926,2,1,0.0,1.1102230246251565e-16
NNJVILVZKWQKPM,Postoperative Pain,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.777777777777779,0.0
LTXREWYXXSTFRX,Type 2 Diabetes,0,65.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,5.460526315789473,0.01805503837810929
LTXREWYXXSTFRX,Arterial Hypertension; Albuminuria,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
TYZROVQLWOKYKF,skin infection,0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
DIWRORZWFLOCLC,Peripheral Vertigo.,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0.0
PSIFNNKUMBGKDQ,Newly-diagnosed Glioblastoma,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
DMKSVUSAATWOCU,cataract,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847307744165831,0.6847307744165831,0.03330521648789523,0.03330521648789523,0.6847307744165831,1,1,-7.5,-0.009752658590393093
YMBXTVYHTMGZDW,Fever,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945669043954367,0.9944914305399194,0.1211638993808519,0.07327925987720867,0.9945669043954367,2,1,-6.0,0.0
WGFOBBZOWHGYQH,chronic idiopathic constipation,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5714285714285694,0.0
WGFOBBZOWHGYQH,functional constipation,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0,0.0
UFSKUSARDNFIRC,cystic fibrosis,0,80.0,0.9678729716442139,0.9678729716442139,0.8773170744461322,0.8773170744461322,0.43591187534835524,0.43591187534835524,0.9285669064556789,0.9285669064556789,0.0,0.0,0.0,0.0,0.9904941908672886,0.9904941908672886,0.9950080483633249,0.9950080483633249,0.9950080483633249,1,1,-4.5,0.0
JGCMEBMXRHSZKX,Pulmonary Arterial Hypertension,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887985627672249,0.9887915906912348,0.4125644371854152,0.4102810461091848,0.9887985627672249,2,1,3.714285714285708,0.0331227594886212
SGDBTWWWUNNDEQ,Multiple Myeloma,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.36363636363636,-0.8367185672582028
INWLQCZOYSRPNW,Insertion of Intrauterine Contraception,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XZWYZXLIPXDOLR,Obesity,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6569410581823159,0.6569410581823159,0.17057514624026926,0.17057514624026926,0.6569410581823159,1,1,-1.0,-0.2049464251478883
XZWYZXLIPXDOLR,Endometrial Cancer,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4834799279057385,0.4834799279057385,0.01823792392834863,0.01823792392834863,0.4834799279057385,1,1,-11.666666666666664,0.15975039929504198
XZWYZXLIPXDOLR,Prediabetes; Type 2 Diabetes,1,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514462239067103,0.6514462239067103,0.0,0.0,0.6514462239067103,1,1,0.0,0.0
XZWYZXLIPXDOLR,Type 2 Diabetes Mellitus,0,78.0,0.0,0.0,0.3039653988058105,0.3039653988058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986081372456911,0.9986081372456911,0.17827377545849124,0.17827377545849124,0.9986081372456911,1,1,12.771428571428572,0.028905720705038496
XZWYZXLIPXDOLR,Type 1 Diabetes,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427660249683012,0.6427660249683012,0.0667035180712751,0.0667035180712751,0.6427660249683012,1,1,-4.299999999999997,-0.03875712480171423
XZWYZXLIPXDOLR,Overweight; Autism Spectrum Disorder,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XZWYZXLIPXDOLR,Type 2 Diabetes Mellitus,0,78.0,0.0,0.0,0.3039653988058105,0.3039653988058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986081372456911,0.9986081372456911,0.17827377545849124,0.17827377545849124,0.9986081372456911,1,1,12.771428571428572,0.028905720705038496
XZWYZXLIPXDOLR,Hypogonadism; Obesity,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XZWYZXLIPXDOLR,Metabolic Syndrome,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487793307600062,0.6487793307600062,0.03343619386863916,0.03343619386863916,0.6487793307600062,1,1,0.0,0.0
XZWYZXLIPXDOLR,Metabolic Syndrome,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6487793307600062,0.6487793307600062,0.03343619386863916,0.03343619386863916,0.6487793307600062,1,1,0.0,0.0
USSIQXCVUWKGNF,neonatal abstinence syndrome,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100838609630753,0.6100838609630753,0.20820585113917273,0.20820585113917273,0.6100838609630753,1,1,16.0,0.0702181055499238
FBOZXECLQNJBKD,Cardiovascular Disease,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FBOZXECLQNJBKD,Uveitis,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5868220893612175,0.5868220893612175,0.0,0.0,0.5868220893612175,1,1,-2.0,-0.14142808154578346
FBOZXECLQNJBKD,Neck Cancer,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0
FBOZXECLQNJBKD,Psoriasis Vulgaris,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559480982087158,0.4559480982087158,0.0,0.0,0.4559480982087158,1,1,0.0,0.0
VHRSUDSXCMQTMA,Thyroid-associated Ophthalmopathy; Dry Eye Syndrome,0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4305142890105526,0.4305142890105526,0.07052503861292814,0.07052503861292814,0.4305142890105526,1,1,0.0,0.0
VAOCPAMSLUNLGC,Complicated Urinary Tract Infection; Complicated Intra-abdominal Infection,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
VAOCPAMSLUNLGC,Hemorrhoids,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PBAPPPCECJKMCM,Urinary Bladder Overactive; Urinary Bladder Diseases\Urologic Diseases; Overactive Bladder; Urgency Incontinence,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9856722294271968,0.9856722294271968,0.7992241844736909,0.7992241844736909,0.9856722294271968,1,1,0.0,0.0
PBAPPPCECJKMCM,Overactive Bladder; Urinary Incontinence,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
OJLOPKGSLYJEMD,Pre-eclampsia; Fetus or Newborn; Effects of Induction of Labor,0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
OJLOPKGSLYJEMD,uterine fibroids,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.25,0.0
ZVHNDZWQTBEVRY,Primary Myelofibrosis; Post-Polycythemia Vera Myelofibrosis; Post-Essential Thrombocythemia Myelofibrosis,0,78.0,0.642191918594726,0.321095959297363,0.0,0.0,0.4605686255750631,0.23028431278753156,0.0,0.0,0.0,0.0,0.5532170258265751,0.27660851291328753,0.9362491763146876,0.8859061875429544,0.3286492657522898,0.2014407734298826,0.9362491763146876,2,1,0.0,0.0
FABPRXSRWADJSP,Community-acquired Bacterial Pneumonia,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RTGDFNSFWBGLEC,Chronic Inflammatory Demyelinating Polyradiculopathy,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RTGDFNSFWBGLEC,Uveitis,0,64.0,0.0,0.0,0.0,0.0,0.3410491774601195,0.17052458873005974,0.0,0.0,0.0,0.0,0.0,0.0,0.6060630991056253,0.6060630991056253,0.0,0.0,0.6060630991056253,2,1,-6.0,-0.12218707180137567
DQCKKXVULJGBQN,Alcohol Dependence,0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891797739573457,0.989167422268412,0.38438721356262,0.2553162418985566,0.9891797739573457,3,1,0.0,0.0
KOHIRBRYDXPAMZ,Hypertension,0,58.0,0.8932398545824125,0.8932398545824125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989120439818553,0.9989120439818553,0.5661989056697972,0.5661989056697972,0.9989120439818553,1,1,-10.583333333333329,0.03381602592410715
HHZIURLSWUIHRB,Philadelphia Chromosome Positive (PH+) Chronic Myelogenous Leukemia in Chronic Phase (CML-CP),0,97.0,0.7960994423714745,0.7960994423714745,0.607930797611621,0.607930797611621,0.0,0.0,0.9671529481664186,0.9671529481664186,0.0,0.0,0.7234376491578292,0.7234376491578292,0.9944055785934346,0.9944055785934346,0.9910280948409712,0.9910280948409712,0.9944055785934346,1,1,0.0,0.0
XZXHXSATPCNXJR,Idiopathic Pulmonary Fibrosis,0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625742358297891,0.9625742358297891,0.25695714988049195,0.1837669487697217,0.9625742358297891,3,1,9.0,0.48128711791489454
YQNQNVDNTFHQSW,Influenza,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-9.0,0.0
FDLYAMZZIXQODN,Advanced Gastric Cancer,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-14.666666666666664,-0.5862225214511715
MKMPWKUAHLTIBJ,Type 2 Diabetes Mellitus,0,58.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,-7.228571428571428,0.028492597330217695
MKMPWKUAHLTIBJ,Type 2 Diabetes Mellitus,1,58.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,-7.228571428571428,0.028492597330217695
MKMPWKUAHLTIBJ,Type 2 Diabetes Mellitus,0,58.0,0.0,0.0,0.0,0.0,0.5511044663048749,0.5511044663048749,0.0,0.0,0.0,0.0,0.0,0.0,0.9981950138708703,0.9981950138708703,0.954188839355206,0.954188839355206,0.9981950138708703,1,1,-7.228571428571428,0.028492597330217695
SUBDBMMJDZJVOS,Myocardial Injury After Noncardiac Surgery (MINS),0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XIQVNETUBQGFHX,hyperhidrosis,0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XIQVNETUBQGFHX,nocturnal enuresis,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
XRVDGNKRPOAQTN,Multiple Sclerosis,0,75.0,0.033626260204567195,0.033626260204567195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9874451726464155,0.9874451726464155,0.06364916787562606,0.06364916787562606,0.9874451726464155,1,1,17.476190476190474,0.1707552843858271
RCINICONZNJXQF,Advanced Lung Cancer,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431963198319518,0.00954642132213012,0.0,0.0,0.4993612907582411,0.49936129075824104,0.372104309038113,0.028758504120349738,0.4993612907582411,15,1,0.0,0.0
RCINICONZNJXQF,Breast Cancer,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958826872684627,0.9958826606132426,0.7189793669490522,0.3061028748634998,0.9958826872684627,15,1,15.524999999999999,0.2503486472302925
RCINICONZNJXQF,Gastric Cancer,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25229128100882275,0.016819418733921516,0.0,0.0,0.0,0.0,0.9183188040935945,0.9183188040935945,0.6372597971585934,0.1543697581249394,0.9183188040935945,15,1,6.0,0.02339101315010239
RCINICONZNJXQF,Breast Cancer,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958826872684627,0.9958826606132426,0.7189793669490522,0.3061028748634998,0.9958826872684627,15,1,15.524999999999999,0.2503486472302925
RCINICONZNJXQF,Breast Cancer,0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958826872684627,0.9958826606132426,0.7189793669490522,0.3061028748634998,0.9958826872684627,15,1,15.524999999999999,0.2503486472302925
RCINICONZNJXQF,Lung Cancer,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941983815907179,0.9941983392277063,0.7481489379607551,0.2544792044528911,0.9941983815907179,15,1,5.548387096774192,0.05506378756972907
RCINICONZNJXQF,Metastatic Breast Cancer,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958826872684627,0.9958826606132426,0.7189793669490522,0.3061028748634998,0.9958826872684627,15,1,-7.066666666666663,0.0037220580782213464
RCINICONZNJXQF,Critical Ischemia,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
IQPSEEYGBUAQFF,Prevention & Control,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
UOZODPSAJZTQNH,cutaneous Leishmaniasis,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
WBXPDJSOTKVWSJ,Lung Cancer,1,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895581916859542,0.9890962963046239,0.9569893847275095,0.5283238873652887,0.9895581916859542,3,1,-3.451612903225808,0.05042359766496529
ISWRGOKTTBVCFA,diabetic foot ulcer,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-6.5,0.0
NNACHAUCXXVJSP,narcolepsy,0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
YIQPUIGJQJDJOS,Non-Hodgkin's Lymphoma,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-33.0,0.0
UVSMNLNDYGZFPF,Multiple Myeloma,0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066612367713315,0.22666530919283287,0.0,0.0,0.42555155832813474,0.10638788958203368,0.9932550539726157,0.9932550539726157,0.6152794249385721,0.37384307344200607,0.9932550539726157,4,1,6.36363636363636,0.1565364867144129
DTGLZDAWLRGWQN,Coronary Artery Bypass,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555155832813474,0.42555155832813474,0.0,0.0,0.42555155832813474,1,1,0.0,0.0
DTGLZDAWLRGWQN,Acute Coronary Syndromes,0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9970589630875856,0.9970589630875856,0.19068552407289788,0.19068552407289788,0.9970589630875856,1,1,-1.0,0.0
LRJOMUJRLNCICJ,Non-Proliferative Diabetic Retinopathy; Cataract,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555155832813474,0.42555155832813474,0.03647584785669726,0.03647584785669726,0.42555155832813474,1,1,0.0,0.0
LRJOMUJRLNCICJ,Non-Proliferative Diabetic Retinopathy; Cataract,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42555155832813474,0.42555155832813474,0.03647584785669726,0.03647584785669726,0.42555155832813474,1,1,0.0,0.0
XOFYZVNMUHMLCC,Immune Reconstitution Inflammatory Syndrome; HIV; Tuberculosis,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RJKFOVLPORLFTN,Menopause,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6768353023646163,0.6768353023646163,0.02279740491043579,0.02279740491043579,0.6768353023646163,1,1,-18.5,-0.15677755909080449
PWWVAXIEGOYWEE,Peripheral Vertigo.,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0
OLBCVFGFOZPWHH,General Anesthesia; Elective Surgery,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
ZPMNHBXQOOVQJL,Bowel Cleansing; Colon Capsule Completion Times,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
URKOMYMAXPYINW,Delirium,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6717792403438764,0.6717792403438764,0.1281017045625051,0.1262852346417522,0.6717792403438764,2,1,1.5,0.07261390132983336
LOUPRKONTZGTKE,malaria,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.6666666666666714,0.0
LOUPRKONTZGTKE,Drug Resistant Malaria Due to Plasmodium Falciparum,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35.0,0.0
YREYEVIYCVEVJK,PPI Resistant Gastroesophageal Reflux Disease,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
CZFFBEXEKNGXKS,Human Immunodeficiency Virus,0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44.25,-0.1329848619775421
XKLMZUWKNUAPSZ,"Diabetes, Type I; Diabetes, Type II; Angina; Coronary Artery Disease",0,42.0,0.0,0.0,0.0,0.0,0.31384427426699935,0.15692213713349967,0.0,0.0,0.0,0.0,0.0,0.0,0.4863446380892969,0.4863446380892969,0.015198269940290528,0.007599134970145264,0.4863446380892969,2,1,0.0,0.0
ZTVQQQVZCWLTDF,Anesthesia,0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-3.3333333333333286,0.0
IWUCXVSUMQZMFG,hepatitis C virus infection,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-11.527027027027032,0.0
