row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,safety_cytotoxic_cap,cap_reason,p_adj,cap_applied
1919,0,0.04394032312351954,NCT02193022,post-kala-azar dermal leishmaniasis,miltefosine,Phase 3,30.0,C_benign,0.5,0,,0.04394032312351954,0
1920,0,0.0005921876797023767,NCT02045862,Urinary Bladder Overactive; Overactive Bladder; Urgency Incontinence; Urinary Bladder Diseases\Urologic Diseases,mirabegron,Phase 3,18.0,C_benign,0.5,0,,0.0005921876797023767,0
1921,0,0.0007158889415612008,NCT02336750,Breast Cancer,mirtazapine,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.0007158889415612008,0
1923,0,0.02879988609308603,NCT01951885,Chronic Myelogenous Leukemia; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Acute Biphenotypic Leukemia; Myelodysplastic Syndrome; Myeloproliferative Neoplasm; Non-Hodgkin Lymphoma; Hodgkins Disease; Chronic Lymphocytic Leukemia; Multiple Myeloma,mycophenolate mofetil,Phase 3,95.0,A_tox_tolerated,0.65,0,,0.02879988609308603,0
1924,0,0.0003064140353598987,NCT02334488,Chronic Kidney Disease,mycophenolic acid,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0003064140353598987,0
1925,0,0.00023648041180781976,NCT01959074,ureteral stent-related symptoms,naftopidil,Phase 3,8.0,C_benign,0.5,0,,0.00023648041180781976,0
1926,0,3.995518674452666e-05,NCT02132533,preterm labor and delivery,nifedipine,Phase 3,65.0,B_serious_chronic,0.6,0,,3.995518674452666e-05,0
1927,0,0.0037819993318122516,NCT02272777,Chronic Myelogenous Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.0037819993318122516,0
1928,0,0.0016272796955704078,NCT02323529,tyrosinemia type I,nitisinone,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0016272796955704078,0
1929,0,0.0013865480595021348,NCT02479529,Vasoplegic syndrome,norepinephrine,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.0013865480595021348,0
1930,0,0.00019231511043771838,NCT03106454,contraception,norethindrone,Phase 3,5.0,C_benign,0.5,0,,0.00019231511043771838,0
1931,0,0.0002391041348405239,NCT02116530,With Cancer,olanzapine,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0002391041348405239,0
1932,0,0.8549576987739179,NCT02184195,Pancreatic Cancer,olaparib,Phase 3,95.0,A_tox_tolerated,0.65,0,,0.8549576987739179,0
1933,0,0.0004124517832037724,NCT02161146,allergic conjunctivitis,olopatadine,Phase 3,8.0,C_benign,0.5,0,,0.0004124517832037724,0
1934,0,0.0011036385747066097,NCT03362281,Peptic Ulcer Hemorrhage,omeprazole,Phase 3,70.0,A_tox_tolerated,0.65,0,,0.0011036385747066097,0
1935,0,0.00019579781569523585,NCT02294058,Multiple Sclerosis,ozanimod,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00019579781569523585,0
1936,0,0.01570972445598422,NCT02090764,impetigo,ozenoxacin,Phase 3,8.0,C_benign,0.5,0,,0.01570972445598422,0
1937,0,0.2304861059577044,NCT01964391,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
1938,0,0.0008519307536003155,NCT01966471,Primary Breast Cancer,paclitaxel,Phase 3,80.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0008519307536003155,1
1939,0,0.9792338444240507,NCT01989676,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
1940,0,0.030123944063279607,NCT02032277,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.030123944063279607,1
1941,0,0.857707743422462,NCT02106546,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.15,1
1942,0,0.0008519307536003155,NCT02125344,Neoadjuvant Treatment of Patients With High-risk Early Breast Cancer,paclitaxel,Phase 3,80.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0008519307536003155,1
1943,0,0.029642794957691166,NCT02163694,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.029642794957691166,1
1944,0,0.004526581150629845,NCT02178956,Junction Cancer,paclitaxel,Phase 3,82.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.004526581150629845,1
1945,0,0.08810695114660766,NCT02194166,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.08810695114660766,1
1946,0,0.002327137329810747,NCT02214381,Early Primary Breast Cancer,paclitaxel,Phase 3,70.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.002327137329810747,1
1947,0,0.00010163255255131612,NCT02305849,Rheumatoid Arthritis,peficitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,0.00010163255255131612,0
1948,0,5.7417576752983876e-05,NCT02308163,Rheumatoid Arthritis,peficitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,5.7417576752983876e-05,0
1949,0,0.00032106515029937715,NCT02304783,Renal Colic,piroxicam,Phase 3,18.0,C_benign,0.5,0,,0.00032106515029937715,0
1950,0,0.0004554564268452763,NCT01774838,Acute Coronary Syndrome; Unstable Angina,prasugrel,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.0004554564268452763,0
1951,0,2.881250780174893e-05,NCT02000336,Rheumatoid Arthritis,prednisolone,Phase 3,58.0,B_serious_chronic,0.6,0,,2.881250780174893e-05,0
1952,0,0.0922110234055893,NCT03761225,Prostate Cancer,prednisone,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.0922110234055893,0
1953,0,5.872210922614638e-05,NCT02259426,malaria,primaquine,Phase 3,75.0,A_tox_tolerated,0.65,0,,5.872210922614638e-05,0
1954,0,3.604758496186943e-05,NCT02131233,HIV infection,raltegravir,Phase 3,62.0,B_serious_chronic,0.6,0,,3.604758496186943e-05,0
1955,0,0.0021207961329877175,NCT03764267,Breast Diseases,remifentanil,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0021207961329877175,0
1956,0,5.4757345112158785e-05,NCT02006745,HIV infection,ribavirin,Phase 3,62.0,B_serious_chronic,0.6,0,,5.4757345112158785e-05,0
1957,0,5.557731184076349e-05,NCT02023112,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.557731184076349e-05,0
1958,0,0.00011778598309471605,NCT02032875,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00011778598309471605,0
1959,0,5.6096443286281325e-05,NCT02105701,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.6096443286281325e-05,0
1960,0,6.451151511160579e-05,NCT03090035,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,6.451151511160579e-05,0
1961,0,0.0009671091565066122,NCT02278120,Advanced Breast Cancer,ribociclib,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0009671091565066122,0
1962,0,9.38412583449332e-05,NCT02109562,Schizophrenia,risperidone,Phase 3,62.0,B_serious_chronic,0.6,0,,9.38412583449332e-05,0
1963,0,0.003382214263575245,NCT02123524,Symptomatic Superficial Vein Thrombosis,rivaroxaban,Phase 3,25.0,C_benign,0.5,0,,0.003382214263575245,0
1964,0,0.00030266871966517204,NCT02165826,COPD,roflumilast,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00030266871966517204,0
1965,0,0.0012856558330368488,NCT02340520,COPD,roflumilast,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0012856558330368488,0
1966,0,0.030730111085613198,NCT02154763,Bariatric Surgery Candidate,ropivacaine,Phase 3,30.0,C_benign,0.5,0,,0.030730111085613198,0
1967,0,0.00023371496260567295,NCT02256228,Pain,ropivacaine,Phase 3,15.0,C_benign,0.5,0,,0.00023371496260567295,0
1968,0,3.485467735624919e-05,NCT02021318,anemia of chronic kidney disease,roxadustat,Phase 3,48.0,B_serious_chronic,0.6,0,,3.485467735624919e-05,0
1969,0,3.485467735624919e-05,NCT02052310,anemia of chronic kidney disease,roxadustat,Phase 3,48.0,B_serious_chronic,0.6,0,,3.485467735624919e-05,0
1970,0,6.481061914106354e-05,NCT02174627,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0,,6.481061914106354e-05,0
1971,0,3.2824777746295165e-05,NCT02174731,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0,,3.2824777746295165e-05,0
1972,0,3.2824777746295165e-05,NCT02278341,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0,,3.2824777746295165e-05,0
1973,0,0.3744033163983177,NCT01968213,Ovarian Cancer,rucaparib,Phase 3,88.0,A_tox_tolerated,0.65,0,,0.3744033163983177,0
1974,0,0.001409484732227527,NCT02038036,Polycythemia Vera,ruxolitinib,Phase 3,65.0,B_serious_chronic,0.6,0,,0.001409484732227527,0
1975,0,0.03073637244360141,NCT02087059,Primary Myelofibrosis (MF),ruxolitinib,Phase 3,78.0,A_tox_tolerated,0.65,0,,0.03073637244360141,0
1976,0,0.010988763552720963,NCT02292446,Polycythemia Vera,ruxolitinib,Phase 3,65.0,B_serious_chronic,0.6,0,,0.010988763552720963,0
1977,0,1.579217111918894e-05,NCT02320149,acne vulgaris,sarecycline,Phase 3,8.0,C_benign,0.5,0,,1.579217111918894e-05,0
1978,0,1.579217111918894e-05,NCT02322866,acne vulgaris,sarecycline,Phase 3,8.0,C_benign,0.5,0,,1.579217111918894e-05,0
1979,0,0.00041877304030266387,NCT02067949,Critical Illness,simvastatin,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.00041877304030266387,0
1980,0,0.003023035962635115,NCT02173457,Type 2 Diabetes,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.003023035962635115,0
1981,0,0.12477850928221171,NCT02226003,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.12477850928221171,0
1982,0,0.00026060816751701557,NCT02032875,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00026060816751701557,0
1983,0,6.276783232420197e-05,NCT02032888,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0,,6.276783232420197e-05,0
1984,0,0.0002657868558317923,NCT02032901,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0002657868558317923,0
1985,0,4.356455918197947e-05,NCT02074514,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0,,4.356455918197947e-05,0
1986,0,0.6201827766899247,NCT02231749,Cell Carcinoma,sunitinib,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.6201827766899247,0
1987,0,0.5973756959365775,NCT01824290,"Hypertension, Pulmonary",tadalafil,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.5973756959365775,0
1988,0,3.503404789626146e-05,NCT02019420,pneumonia,tedizolid phosphate,Phase 3,70.0,A_tox_tolerated,0.65,0,,3.503404789626146e-05,0
1990,0,0.00023395775851047166,NCT02203253,Neoplasms,thalidomide,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.00023395775851047166,0
1991,0,2.3126533314099888e-05,NCT01930591,Acute Myocardial Infarction,ticagrelor,Phase 3,80.0,A_tox_tolerated,0.65,0,,2.3126533314099888e-05,0
1992,0,7.155708132018646e-05,NCT01911364,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,7.155708132018646e-05,0
1993,0,0.0003567934677165272,NCT01976364,Psoriatic Arthritis,tofacitinib,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0003567934677165272,0
1994,0,2.167289376474817e-05,NCT02281552,Rheumatoid Arthritis,tofacitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,2.167289376474817e-05,0
1995,0,0.06732353552268791,NCT02251275,"Polycystic Kidney, Autosomal Dominant",tolvaptan,Phase 3,55.0,B_serious_chronic,0.6,0,,0.06732353552268791,0
1996,0,0.005841108027155053,NCT02201251,Epilepsy,topiramate,Phase 3,58.0,B_serious_chronic,0.6,0,,0.005841108027155053,0
1997,0,0.003750453650700174,NCT01651182,Cancer; Tumour; Surgery,tranexamic acid,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.003750453650700174,0
1998,0,0.005207194306596707,NCT02125890,Abdominal Aortic Aneurysms,tranexamic acid,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.005207194306596707,0
2000,0,0.0007782583667434611,NCT02393300,Total Blood Loss,tranexamic acid,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0007782583667434611,0
2001,0,2.7484808113272727e-05,NCT02022930,Osteoarthritis,triamcinolone acetonide,Phase 3,25.0,C_benign,0.5,0,,2.7484808113272727e-05,0
2002,0,0.0012262264415482337,NCT02873026,ocular trauma,triamcinolone acetonide,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0012262264415482337,0
2003,0,7.960102072218787e-05,NCT02207829,Chronic Obstructive Pulmonary Disease,umeclidinium,Phase 3,60.0,B_serious_chronic,0.6,0,,7.960102072218787e-05,0
2004,0,0.001992216155315907,NCT01987895,Clostridium Difficile Infection,vancomycin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.001992216155315907,0
2005,0,0.0051714683258358195,NCT02284126,Infection; Surgery; Nervous System Diseases,vancomycin,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0051714683258358195,0
2006,0,1.610351228192967e-05,NCT02005471,Chronic Lymphocytic Leukemia,venetoclax,Phase 3,70.0,A_tox_tolerated,0.65,0,,1.610351228192967e-05,0
2007,0,2.1200738151880284e-05,NCT02242942,Chronic Lymphocytic Leukemia,venetoclax,Phase 3,70.0,A_tox_tolerated,0.65,0,,2.1200738151880284e-05,0
2008,0,0.00019253277669158285,NCT02105974,Chronic Obstructive Pulmonary Disease,vilanterol,Phase 3,60.0,B_serious_chronic,0.6,0,,0.00019253277669158285,0
2009,0,0.017045754375983543,NCT02282709,chronic hepatitis C virus infection,asunaprevir,Phase 3,62.0,B_serious_chronic,0.6,0,,0.017045754375983543,0
2010,0,0.004223905963491932,NCT02079727,Knee Osteoarthritis,celecoxib,Phase 3,20.0,C_benign,0.5,0,,0.004223905963491932,0
2011,0,0.29473777410357327,NCT02197416,Venous Thromboembolism; Secondary Prevention,dabigatran etexilate,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.29473777410357327,0
2013,0,0.015340001365063222,NCT02207088,hepatitis C virus infection,dasabuvir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.015340001365063222,0
2015,0,0.002982979536137503,NCT01984684,Skin and Subcutaneous Tissue Bacterial Infections; Skin Structures and Soft Tissue Infections,delafloxacin,Phase 3,42.0,B_serious_chronic,0.6,0,,0.002982979536137503,0
2016,0,4.504783922973265e-05,NCT02263326,HIV infection,dolutegravir,Phase 3,62.0,B_serious_chronic,0.6,0,,4.504783922973265e-05,0
2018,0,0.0005485820809734803,NCT02135419,Anal Cancer,fluorouracil,Phase 3,80.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.0005485820809734803,1
2019,0,6.714085018307872e-05,NCT01647932,heart failure,hydrochlorothiazide,Phase 3,80.0,A_tox_tolerated,0.65,0,,6.714085018307872e-05,0
2020,0,0.000690940739280852,NCT02135419,Anal Cancer,imiquimod,Phase 3,80.0,A_tox_tolerated,0.65,1,cytotoxic_managed_toxicity,0.000690940739280852,1
2021,0,1.7268271370018868e-05,NCT02263326,HIV infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0,,1.7268271370018868e-05,0
2022,0,1.399233193255666e-05,NCT02369965,HIV infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0,,1.399233193255666e-05,0
2023,0,2.1966597384172592e-05,NCT02180217,Cushing syndrome,osilodrostat,Phase 3,55.0,B_serious_chronic,0.6,0,,2.1966597384172592e-05,0
2024,0,0.04687495972901513,NCT01970371,Bloodstream Infections (BSI) Due to CRE; Hospital-Acquired Bacterial Pneumonia (HABP) Due to CRE; Ventilator-Associated Bacterial Pneumonia (VABP) Due to CRE; Complicated Urinary Tract Infection (cUTI) Due to CRE; Acute Pyelonephritis (AP) Due to CRE,plazomicin,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.04687495972901513,0
2025,0,7.655965469268335e-05,NCT02830906,Postoperative Nausea and Vomiting,ramosetron,Phase 3,10.0,C_benign,0.5,0,,7.655965469268335e-05,0
2027,0,5.473617732588893e-05,NCT02265237,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0,,5.473617732588893e-05,0
2028,0,0.0030196909878474616,NCT02254291,Type 2 Diabetes,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0030196909878474616,0
2030,0,9.159004477518216e-05,NCT02085161,chronic obstructive pulmonary disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0,,9.159004477518216e-05,0
2031,0,0.0007789999555913319,NCT02312440,Blood Loss,tranexamic acid,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0007789999555913319,0
2032,0,0.0019018323007529195,NCT02179658,Clostridium Difficile,vancomycin,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0019018323007529195,0
2033,0,0.0003848861214179639,NCT02096900,Parental/Caregiver Anxiety; Child's Anxiety,zolpidem,Phase 3,10.0,C_benign,0.5,0,,0.0003848861214179639,0
2034,0,0.809563460650296,NCT01715285,Prostate Cancer,abiraterone acetate,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.809563460650296,0
2035,0,3.0196343973319175e-05,NCT01606319,Asthma; Wheezing,acetaminophen,Phase 3,40.0,B_serious_chronic,0.6,0,,3.0196343973319175e-05,0
2036,0,0.001995176380053889,NCT01406080,photoaging,adapalene,Phase 3,5.0,C_benign,0.5,0,,0.001995176380053889,0
2037,0,5.741981539200791e-05,NCT01809743,coronary artery disease,adenosine,Phase 3,68.0,B_serious_chronic,0.6,0,,5.741981539200791e-05,0
2038,0,0.43741619556068584,NCT01853826,Lung Cancer,afatinib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.43741619556068584,0
2039,0,9.105446986164816e-05,NCT01856478,Cell Cancer,afatinib,Phase 3,85.0,A_tox_tolerated,0.65,0,,9.105446986164816e-05,0
2040,0,0.43741619556068584,NCT01953913,Lung Cancer,afatinib,Phase 3,90.0,A_tox_tolerated,0.65,0,,0.43741619556068584,0
2041,0,0.00026955876205076617,NCT01825031,Human Immunodeficiency Virus,albendazole,Phase 3,62.0,B_serious_chronic,0.6,0,,0.00026955876205076617,0
2042,0,0.004225352493410385,NCT01805726,Bronchoscopy; Conscious Sedation,alfentanil,Phase 3,15.0,C_benign,0.5,0,,0.004225352493410385,0
2043,0,0.0002812025814750773,NCT01890122,Type 2 Diabetes,alogliptin,Phase 3,40.0,B_serious_chronic,0.6,0,,0.0002812025814750773,0
2044,0,0.00013864783693497606,NCT01829529,Healthy,amoxicillin,Phase 3,5.0,C_benign,0.5,0,,0.00013864783693497606,0
2045,0,0.0004674937543739213,NCT02974348,Drug Resistant Malaria Due to Plasmodium Falciparum,amoxicillin,Phase 3,85.0,A_tox_tolerated,0.65,0,,0.0004674937543739213,0
2046,0,0.00033800975050224884,NCT01780987,Deep Vein Thrombosis; Pulmonary Embolism,apixaban,Phase 3,75.0,A_tox_tolerated,0.65,0,,0.00033800975050224884,0
2047,0,4.7999244493178645e-05,NCT02563704,malaria,artesunate,Phase 3,75.0,A_tox_tolerated,0.65,0,,4.7999244493178645e-05,0
2050,0,0.002002632947230143,NCT02342275,hemangioma,atenolol,Phase 3,15.0,C_benign,0.5,0,,0.002002632947230143,0
2051,0,0.0034267170696842576,NCT01946815,Coronary Artery Disease,atorvastatin,Phase 3,65.0,B_serious_chronic,0.6,0,,0.0034267170696842576,0
2052,0,0.27040089654631905,NCT01953328,Hyperlipidemia or Mixed Dyslipidemia at High Risk for Cardiovascular Events,atorvastatin,Phase 3,48.0,B_serious_chronic,0.6,0,,0.27040089654631905,0
2053,0,0.23277498383539816,NCT02084069,Heart Valve Diseases,atorvastatin,Phase 3,65.0,B_serious_chronic,0.6,0,,0.23277498383539816,0
2054,0,0.0002229531231528112,NCT01663623,Vasculitis,azathioprine,Phase 3,68.0,B_serious_chronic,0.6,0,,0.0002229531231528112,0
2055,0,8.816129676262222e-05,NCT01697267,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Microscopic Polyangiitis; Wegener Granulomatosis,azathioprine,Phase 3,80.0,A_tox_tolerated,0.65,0,,8.816129676262222e-05,0
2056,0,0.0001907866692246814,NCT01721044,Rheumatoid Arthritis,baricitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,0.0001907866692246814,0
2057,0,0.0001765806683786311,NCT01885078,Rheumatoid Arthritis,baricitinib,Phase 3,58.0,B_serious_chronic,0.6,0,,0.0001765806683786311,0
2059,0,0.001272257828668119,NCT02548832,mixed dyslipidemia,berberine,Phase 3,40.0,B_serious_chronic,0.6,0,,0.001272257828668119,0
2060,0,0.005803118561161803,NCT01838941,peroxisome biogenesis disorder,betaine,Phase 3,80.0,A_tox_tolerated,0.65,0,,0.005803118561161803,0
2061,0,0.0004936995171474364,NCT01809691,Metastatic Prostate Cancer,bicalutamide,Phase 3,82.0,A_tox_tolerated,0.65,0,,0.0004936995171474364,0
2062,0,0.6102750033276422,NCT02085252,Prostate Cancer,bicalutamide,Phase 3,72.0,A_tox_tolerated,0.65,0,,0.6102750033276422,0
2063,0,5.7741089916637675e-05,NCT01982240,chronic idiopathic constipation,bisacodyl,Phase 3,12.0,C_benign,0.5,0,,5.7741089916637675e-05,0
2064,0,0.0001865666055553417,NCT01945294,hepatitis C virus infection,boceprevir,Phase 3,60.0,B_serious_chronic,0.6,0,,0.0001865666055553417,0
2066,0,0.00016538283534761454,NCT01810783,schizophrenia,brexpiprazole,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00016538283534761454,0
2068,0,0.0001552522820348256,NCT01942733,Major Depressive Disorder,brexpiprazole,Phase 3,42.0,B_serious_chronic,0.6,0,,0.0001552522820348256,0
2069,0,0.0001552522820348256,NCT01942785,Major Depressive Disorder,brexpiprazole,Phase 3,42.0,B_serious_chronic,0.6,0,,0.0001552522820348256,0
2070,0,0.0001552522820348256,NCT02012218,Major Depressive Disorder,brexpiprazole,Phase 3,42.0,B_serious_chronic,0.6,0,,0.0001552522820348256,0
2071,0,0.0001552522820348256,NCT02013531,Major Depressive Disorder,brexpiprazole,Phase 3,42.0,B_serious_chronic,0.6,0,,0.0001552522820348256,0
2072,0,0.0001552522820348256,NCT02013609,Major Depressive Disorder,brexpiprazole,Phase 3,42.0,B_serious_chronic,0.6,0,,0.0001552522820348256,0
2073,0,0.00016538283534761454,NCT02013622,schizophrenia,brexpiprazole,Phase 3,55.0,B_serious_chronic,0.6,0,,0.00016538283534761454,0
2074,0,0.0007448031832511263,NCT01769170,cytomegalovirus infection,brincidofovir,Phase 3,55.0,B_serious_chronic,0.6,0,,0.0007448031832511263,0
2075,0,0.00861908048260902,NCT02065219,Chronic pain,bupivacaine,Phase 3,20.0,C_benign,0.5,0,,0.00861908048260902,0
2076,0,0.00861908048260902,NCT02065804,Chronic pain,bupivacaine,Phase 3,20.0,C_benign,0.5,0,,0.00861908048260902,0
2077,0,0.0005059304676509238,NCT03013361,Functional Endoscopic Sinus Surgery (FESS),bupivacaine,Phase 3,12.0,C_benign,0.5,0,,0.0005059304676509238,0
2078,0,0.006229135942884846,NCT01848054,opioid use disorder,buprenorphine,Phase 3,45.0,B_serious_chronic,0.6,0,,0.006229135942884846,0
