row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,risk_tolerance,confidence_tier,tier_threshold,p_adj
1841,0,0.01060066110919411,NCT02226003,Type 2 Diabetes Mellitus,ertugliflozin,Phase 3,40.0,B_serious_chronic,0.6,0.01060066110919411
1842,0,0.14714079642694672,NCT02157376,Stress Ulcer Prophylaxis,esomeprazole,Phase 3,40.0,B_serious_chronic,0.6,0.14714079642694672
1843,0,0.4498151341497495,NCT02253173,Vulvovaginal Atrophy; Menopause; Dyspareunia; Painful Intercourse,estradiol,Phase 3,10.0,C_benign,0.5,0.4498151341497495
1844,0,0.007903617501128491,NCT02750917,pain,etoricoxib,Phase 3,20.0,C_benign,0.5,0.007903617501128491
1845,0,0.011287426562586434,NCT03288038,Hypercholesterolemia,ezetimibe,Phase 3,38.0,C_benign,0.5,0.011287426562586434
1846,0,0.005704354828590041,NCT02262143,mixed dyslipidemia,fenofibrate,Phase 3,40.0,B_serious_chronic,0.6,0.005704354828590041
1847,0,0.0028069640642285785,NCT02145975,Postoperative Pain,fentanyl,Phase 3,8.0,C_benign,0.5,0.0028069640642285785
1848,0,0.336865550588059,NCT02327936,Overactive Bladder Syndrome,fesoterodine,Phase 3,18.0,C_benign,0.5,0.336865550588059
1850,0,0.5363803314631813,NCT04332978,perennial allergic rhinitis,fluticasone propionate,Phase 3,8.0,C_benign,0.5,0.5363803314631813
1851,0,0.1809255470410893,NCT02077192,immune thrombocytopenia,fostamatinib,Phase 3,50.0,B_serious_chronic,0.6,0.1809255470410893
1852,0,0.16929734393809065,NCT02076399,immune thrombocytopenia,fostamatinib,Phase 3,50.0,B_serious_chronic,0.6,0.16929734393809065
1853,0,0.172218949193726,NCT01964430,Patients With Resected Pancreatic Cancer,gemcitabine,Phase 3,90.0,A_tox_tolerated,0.65,0.172218949193726
1854,0,0.9964938553947379,NCT02043288,Pancreatic Cancer,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,0.9964938553947379
1855,0,0.9944954175503584,NCT03766295,Pancreatic Cancer,gemcitabine,Phase 3,95.0,A_tox_tolerated,0.65,0.9944954175503584
1856,0,0.3661720420140445,NCT01954056,"Infant, Newborn, Diseases; Cardiovascular Insufficiency",hydrocortisone,Phase 3,80.0,A_tox_tolerated,0.65,0.3661720420140445
1857,0,0.26073034917545995,NCT02095990,melasma,hydroquinone,Phase 3,5.0,C_benign,0.5,0.26073034917545995
1858,0,0.7624314447615188,NCT01976416,Sickle Cell Anemia; Sickle Cell Disease; Malaria,hydroxyurea,Phase 3,68.0,B_serious_chronic,0.6,0.7624314447615188
1859,0,0.4969661783075138,NCT02165397,Waldenström's Macroglobulinemia,ibrutinib,Phase 3,72.0,A_tox_tolerated,0.65,0.4969661783075138
1860,0,0.03871923136361795,NCT02264574,Chronic Lymphocytic Leukemia,ibrutinib,Phase 3,70.0,A_tox_tolerated,0.65,0.03871923136361795
1861,0,0.48041470052674795,NCT02863718,Risk of Disease,ibrutinib,Phase 3,30.0,C_benign,0.5,0.48041470052674795
1862,0,0.3727059496628658,NCT02168842,Parkinson Disease,isradipine,Phase 3,55.0,B_serious_chronic,0.6,0.3727059496628658
1863,0,0.0017833880150215809,NCT02181413,Multiple Myeloma,ixazomib citrate,Phase 3,82.0,A_tox_tolerated,0.65,0.0017833880150215809
1864,0,0.06768308699365515,NCT02021240,Post-operative Pain,ketamine,Phase 3,8.0,C_benign,0.5,0.06768308699365515
1865,0,0.35365841386822516,NCT01911975,sodium channelopathy-related small fiber neuropathy,lacosamide,Phase 3,25.0,C_benign,0.5,0.35365841386822516
1866,0,0.005622167613908657,NCT01964560,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0.005622167613908657
1867,0,0.005067651663888051,NCT02124564,epilepsy,lacosamide,Phase 3,58.0,B_serious_chronic,0.6,0.005067651663888051
1868,0,0.532614583963539,NCT02263079,chronic hepatitis B virus infection,lamivudine,Phase 3,62.0,B_serious_chronic,0.6,0.532614583963539
1871,0,0.07790141707930401,NCT02128061,Diffuse Large B Cell Lymphoma,lenalidomide,Phase 3,85.0,A_tox_tolerated,0.65,0.07790141707930401
1872,0,0.01955397209131482,NCT02215980,MULTIPLE MYELOMA,lenalidomide,Phase 3,82.0,A_tox_tolerated,0.65,0.01955397209131482
1873,0,0.01117990521337835,NCT02137772,cytomegalovirus infection,letermovir,Phase 3,55.0,B_serious_chronic,0.6,0.01117990521337835
1874,0,0.2802329899107187,NCT02739516,Unexplained Infertility,letrozole,Phase 3,12.0,C_benign,0.5,0.2802329899107187
1875,0,0.3707863300863424,NCT02073773,Ischaemic Stroke,levodopa,Phase 3,82.0,A_tox_tolerated,0.65,0.3707863300863424
1876,0,0.044774397887853534,NCT01838551,Cushing syndrome,levoketoconazole,Phase 3,55.0,B_serious_chronic,0.6,0.044774397887853534
1877,0,0.3257299973424181,NCT02217267,peripheral neuropathy,lidocaine,Phase 3,25.0,C_benign,0.5,0.3257299973424181
1878,0,0.32585403449157757,NCT02726737,Local Anesthesia,lidocaine,Phase 3,8.0,C_benign,0.5,0.32585403449157757
1879,0,0.7530191705844071,NCT02284516,dry eye syndrome,lifitegrast,Phase 3,8.0,C_benign,0.5,0.7530191705844071
1880,0,0.0038169907660434267,NCT02015299,Diabetes,linagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.0038169907660434267
1881,0,0.19068875227699666,NCT02066402,gram-positive bacterial infections,linezolid,Phase 3,55.0,B_serious_chronic,0.6,0.19068875227699666
1883,0,0.37957735057646513,NCT02239380,Status Epilepticus,lorazepam,Phase 3,82.0,A_tox_tolerated,0.65,0.37957735057646513
1884,0,0.28413373885401627,NCT02232763,Proteinuria,losartan,Phase 3,40.0,B_serious_chronic,0.6,0.28413373885401627
1885,0,0.2834000651617101,NCT02232776,"Glomerulonephritis, IGA",losartan,Phase 3,55.0,B_serious_chronic,0.6,0.2834000651617101
1886,0,0.2718450988380766,NCT02248961,Arterial Hypertension,losartan,Phase 3,40.0,B_serious_chronic,0.6,0.2718450988380766
1887,0,0.2704945632126078,NCT02138136,functional constipation,lubiprostone,Phase 3,8.0,C_benign,0.5,0.2704945632126078
1888,0,0.22571731639420073,NCT01955187,MEMBRANOUS NEPHROPATHY,methylprednisolone,Phase 3,55.0,B_serious_chronic,0.6,0.22571731639420073
1889,0,0.8027060506904189,NCT02112487,Pulmonary Arterial Hypertension,macitentan,Phase 3,80.0,A_tox_tolerated,0.65,0.8027060506904189
1890,0,0.2534117250759351,NCT02034162,helminth infection,mebendazole,Phase 3,30.0,C_benign,0.5,0.2534117250759351
1891,0,0.5611755364144806,NCT02070757,Healthcare-Associated Pneumonia; Ventilator-Associated Pneumonia; Lung Diseases,meropenem,Phase 3,80.0,A_tox_tolerated,0.65,0.5611755364144806
1892,0,0.5644481461102998,NCT03477422,Urinary Tract Infection Complicated; Acute Pyelonephritis,meropenem,Phase 3,55.0,B_serious_chronic,0.6,0.5644481461102998
1893,0,0.0042808475096631545,NCT02280629,ulcerative colitis,mesalamine,Phase 3,50.0,B_serious_chronic,0.6,0.0042808475096631545
1894,0,0.6329987726395856,NCT02040376,Brain Tumor Treated With Cranial or Cranial-Spinal Radiation,metformin,Phase 3,80.0,A_tox_tolerated,0.65,0.6329987726395856
1895,0,0.004782265391306373,NCT02045290,Type 1 Diabetes,metformin,Phase 3,55.0,B_serious_chronic,0.6,0.004782265391306373
1896,0,0.11914542368107886,NCT02058147,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.11914542368107886
1897,0,0.004695989852318627,NCT02152371,Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.004695989852318627
1898,0,0.11895742273946326,NCT01386671,Type 2 Diabetes,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.11895742273946326
1899,0,0.4728216268536306,NCT02068443,Type 2 Diabetes Mellitus,metformin,Phase 3,40.0,B_serious_chronic,0.6,0.4728216268536306
1900,0,0.0032455135116709498,NCT01987479,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,0.0032455135116709498
1901,0,0.003248944708528878,NCT02001987,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,0.003248944708528878
1902,0,0.48367589622453055,NCT02037191,ALOPECIA AREATA,methotrexate,Phase 3,10.0,C_benign,0.5,0.48367589622453055
1903,0,0.003258930635110713,NCT02046603,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,0.003258930635110713
1904,0,0.003248944708528878,NCT02046616,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,0.003248944708528878
1905,0,0.1129409217558754,NCT02065713,Psoriatic Arthritis,methotrexate,Phase 3,55.0,B_serious_chronic,0.6,0.1129409217558754
1906,0,0.48186647857470966,NCT02105636,Neck Carcinoma,methotrexate,Phase 3,85.0,A_tox_tolerated,0.65,0.48186647857470966
1907,0,0.003232411491903564,NCT02151851,Rheumatoid Arthritis,methotrexate,Phase 3,58.0,B_serious_chronic,0.6,0.003232411491903564
1908,0,0.4819724413033752,NCT02152696,Persistent Pregnancy of Unknown Location; Ectopic Pregnancy,methotrexate,Phase 3,80.0,A_tox_tolerated,0.65,0.4819724413033752
1909,0,0.4825765767553727,NCT02196701,Psoriasis,methotrexate,Phase 3,45.0,B_serious_chronic,0.6,0.4825765767553727
1910,0,0.48193745417917067,NCT02252042,Recurrent or Metastatic Head and Neck Cancer,methotrexate,Phase 3,90.0,A_tox_tolerated,0.65,0.48193745417917067
1911,0,0.48240761139241484,NCT02277444,"Arthritis, Juvenile",methotrexate,Phase 3,45.0,B_serious_chronic,0.6,0.48240761139241484
1912,0,0.22371424617231234,NCT03311425,Dysphagia,methylprednisolone,Phase 3,30.0,C_benign,0.5,0.22371424617231234
1913,0,0.012599851774209081,NCT02096900,Parental/Caregiver Anxiety; Child's Anxiety,midazolam,Phase 3,10.0,C_benign,0.5,0.012599851774209081
1914,0,0.21817137338443865,NCT02250703,Preoperative Sedation,midazolam,Phase 3,8.0,C_benign,0.5,0.21817137338443865
1915,0,0.011468652957900383,NCT02325583,epilepsy,midazolam,Phase 3,58.0,B_serious_chronic,0.6,0.011468652957900383
1916,0,0.15086503835287873,NCT02307565,spinal cord injury,midodrine,Phase 3,70.0,A_tox_tolerated,0.65,0.15086503835287873
1917,0,0.7099037406664456,NCT02012491,spontaneous abortion,mifepristone,Phase 3,25.0,C_benign,0.5,0.7099037406664456
1918,0,0.5254005708183973,NCT02011958,visceral Leishmaniasis,miltefosine,Phase 3,85.0,A_tox_tolerated,0.65,0.5254005708183973
1919,0,0.5159749550815566,NCT02193022,post-kala-azar dermal leishmaniasis,miltefosine,Phase 3,30.0,C_benign,0.5,0.5159749550815566
1920,0,0.4420056036217943,NCT02045862,Urinary Bladder Overactive; Overactive Bladder; Urgency Incontinence; Urinary Bladder Diseases\Urologic Diseases,mirabegron,Phase 3,18.0,C_benign,0.5,0.4420056036217943
1921,0,0.3576763514887705,NCT02336750,Breast Cancer,mirtazapine,Phase 3,75.0,A_tox_tolerated,0.65,0.3576763514887705
1923,0,0.3679500596207472,NCT01951885,Chronic Myelogenous Leukemia; Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Acute Biphenotypic Leukemia; Myelodysplastic Syndrome; Myeloproliferative Neoplasm; Non-Hodgkin Lymphoma; Hodgkins Disease; Chronic Lymphocytic Leukemia; Multiple Myeloma,mycophenolate mofetil,Phase 3,95.0,A_tox_tolerated,0.65,0.3679500596207472
1924,0,0.010426873898095934,NCT02334488,Chronic Kidney Disease,mycophenolic acid,Phase 3,60.0,B_serious_chronic,0.6,0.010426873898095934
1925,0,0.24710015904253782,NCT01959074,ureteral stent-related symptoms,naftopidil,Phase 3,8.0,C_benign,0.5,0.24710015904253782
1926,0,0.0052328675523750645,NCT02132533,preterm labor and delivery,nifedipine,Phase 3,65.0,B_serious_chronic,0.6,0.0052328675523750645
1927,0,0.08665544696456409,NCT02272777,Chronic Myelogenous Leukemia,nilotinib,Phase 3,70.0,A_tox_tolerated,0.65,0.08665544696456409
1928,0,0.5845131977582778,NCT02323529,tyrosinemia type I,nitisinone,Phase 3,80.0,A_tox_tolerated,0.65,0.5845131977582778
1929,0,0.508435260354311,NCT02479529,Vasoplegic syndrome,norepinephrine,Phase 3,82.0,A_tox_tolerated,0.65,0.508435260354311
1930,0,0.006650341160774231,NCT03106454,contraception,norethindrone,Phase 3,5.0,C_benign,0.5,0.006650341160774231
1931,0,0.07348872618959046,NCT02116530,With Cancer,olanzapine,Phase 3,85.0,A_tox_tolerated,0.65,0.07348872618959046
1932,0,0.9999985906777056,NCT02184195,Pancreatic Cancer,olaparib,Phase 3,95.0,A_tox_tolerated,0.65,0.9999985906777056
1933,0,0.07332178282244425,NCT02161146,allergic conjunctivitis,olopatadine,Phase 3,8.0,C_benign,0.5,0.07332178282244425
1934,0,0.4571933966563667,NCT03362281,Peptic Ulcer Hemorrhage,omeprazole,Phase 3,70.0,A_tox_tolerated,0.65,0.4571933966563667
1935,0,0.010573457756898708,NCT02294058,Multiple Sclerosis,ozanimod,Phase 3,60.0,B_serious_chronic,0.6,0.010573457756898708
1936,0,0.690629955062871,NCT02090764,impetigo,ozenoxacin,Phase 3,8.0,C_benign,0.5,0.690629955062871
1937,0,0.7936644436001483,NCT01964391,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,0.7936644436001483
1938,0,0.07686515415503112,NCT01966471,Primary Breast Cancer,paclitaxel,Phase 3,80.0,A_tox_tolerated,0.65,0.07686515415503112
1939,0,0.9999999943258796,NCT01989676,Metastatic Breast Cancer,paclitaxel,Phase 3,88.0,A_tox_tolerated,0.65,0.9999999943258796
1940,0,0.7741979637712019,NCT02032277,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,0.7741979637712019
1941,0,0.8609949961751994,NCT02106546,Lung Cancer,paclitaxel,Phase 3,90.0,A_tox_tolerated,0.65,0.8609949961751994
1942,0,0.07737284366045225,NCT02125344,Neoadjuvant Treatment of Patients With High-risk Early Breast Cancer,paclitaxel,Phase 3,80.0,A_tox_tolerated,0.65,0.07737284366045225
1943,0,0.7744799024121701,NCT02163694,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,0.7744799024121701
1944,0,0.07908552642908237,NCT02178956,Junction Cancer,paclitaxel,Phase 3,82.0,A_tox_tolerated,0.65,0.07908552642908237
1945,0,0.7823772638102042,NCT02194166,Breast Cancer,paclitaxel,Phase 3,75.0,A_tox_tolerated,0.65,0.7823772638102042
1946,0,0.07732592348580221,NCT02214381,Early Primary Breast Cancer,paclitaxel,Phase 3,70.0,A_tox_tolerated,0.65,0.07732592348580221
1947,0,0.015782913392641727,NCT02305849,Rheumatoid Arthritis,peficitinib,Phase 3,58.0,B_serious_chronic,0.6,0.015782913392641727
1948,0,0.010990407710273353,NCT02308163,Rheumatoid Arthritis,peficitinib,Phase 3,58.0,B_serious_chronic,0.6,0.010990407710273353
1949,0,0.570801248742719,NCT02304783,Renal Colic,piroxicam,Phase 3,18.0,C_benign,0.5,0.570801248742719
1950,0,0.2935777317471,NCT01774838,Acute Coronary Syndrome; Unstable Angina,prasugrel,Phase 3,80.0,A_tox_tolerated,0.65,0.2935777317471
1951,0,0.0032483305376709293,NCT02000336,Rheumatoid Arthritis,prednisolone,Phase 3,58.0,B_serious_chronic,0.6,0.0032483305376709293
1952,0,0.9692854334970743,NCT03761225,Prostate Cancer,prednisone,Phase 3,72.0,A_tox_tolerated,0.65,0.9692854334970743
1953,0,0.003793929971464016,NCT02259426,malaria,primaquine,Phase 3,75.0,A_tox_tolerated,0.65,0.003793929971464016
1954,0,0.010265879795542564,NCT02131233,HIV infection,raltegravir,Phase 3,62.0,B_serious_chronic,0.6,0.010265879795542564
1955,0,0.4647347206688515,NCT03764267,Breast Diseases,remifentanil,Phase 3,40.0,B_serious_chronic,0.6,0.4647347206688515
1956,0,0.010964023440503401,NCT02006745,HIV infection,ribavirin,Phase 3,62.0,B_serious_chronic,0.6,0.010964023440503401
1957,0,0.010800712760797526,NCT02023112,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010800712760797526
1958,0,0.010783609811301265,NCT02032875,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010783609811301265
1959,0,0.010794927907274631,NCT02105701,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010794927907274631
1960,0,0.010922417537320529,NCT03090035,hepatitis C virus infection,ribavirin,Phase 3,60.0,B_serious_chronic,0.6,0.010922417537320529
1961,0,0.018852193860342314,NCT02278120,Advanced Breast Cancer,ribociclib,Phase 3,85.0,A_tox_tolerated,0.65,0.018852193860342314
1962,0,0.020048586070997732,NCT02109562,Schizophrenia,risperidone,Phase 3,62.0,B_serious_chronic,0.6,0.020048586070997732
1963,0,0.3026946832642634,NCT02123524,Symptomatic Superficial Vein Thrombosis,rivaroxaban,Phase 3,25.0,C_benign,0.5,0.3026946832642634
1964,0,0.006004016009684254,NCT02165826,COPD,roflumilast,Phase 3,60.0,B_serious_chronic,0.6,0.006004016009684254
1965,0,0.0072644791345301,NCT02340520,COPD,roflumilast,Phase 3,60.0,B_serious_chronic,0.6,0.0072644791345301
1966,0,0.06688392458039849,NCT02154763,Bariatric Surgery Candidate,ropivacaine,Phase 3,30.0,C_benign,0.5,0.06688392458039849
1967,0,0.00652101553565847,NCT02256228,Pain,ropivacaine,Phase 3,15.0,C_benign,0.5,0.00652101553565847
1968,0,0.014615889460883569,NCT02021318,anemia of chronic kidney disease,roxadustat,Phase 3,48.0,B_serious_chronic,0.6,0.014615889460883569
1969,0,0.014619643050982312,NCT02052310,anemia of chronic kidney disease,roxadustat,Phase 3,48.0,B_serious_chronic,0.6,0.014619643050982312
1970,0,0.012924798391113934,NCT02174627,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0.012924798391113934
1971,0,0.011666805600501883,NCT02174731,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0.011666805600501883
1972,0,0.011199225692527981,NCT02278341,anemia,roxadustat,Phase 3,40.0,B_serious_chronic,0.6,0.011199225692527981
1973,0,0.7660615926805479,NCT01968213,Ovarian Cancer,rucaparib,Phase 3,88.0,A_tox_tolerated,0.65,0.7660615926805479
1974,0,0.1702919456141686,NCT02038036,Polycythemia Vera,ruxolitinib,Phase 3,65.0,B_serious_chronic,0.6,0.1702919456141686
1975,0,0.17142354293235362,NCT02087059,Primary Myelofibrosis (MF),ruxolitinib,Phase 3,78.0,A_tox_tolerated,0.65,0.17142354293235362
1976,0,0.1713978637729413,NCT02292446,Polycythemia Vera,ruxolitinib,Phase 3,65.0,B_serious_chronic,0.6,0.1713978637729413
1977,0,0.008442287782278558,NCT02320149,acne vulgaris,sarecycline,Phase 3,8.0,C_benign,0.5,0.008442287782278558
1978,0,0.008392023833912087,NCT02322866,acne vulgaris,sarecycline,Phase 3,8.0,C_benign,0.5,0.008392023833912087
1979,0,0.7197418247434056,NCT02067949,Critical Illness,simvastatin,Phase 3,85.0,A_tox_tolerated,0.65,0.7197418247434056
1980,0,0.2506422440556587,NCT02173457,Type 2 Diabetes,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.2506422440556587
1981,0,0.40420248763310324,NCT02226003,Type 2 Diabetes Mellitus,sitagliptin,Phase 3,40.0,B_serious_chronic,0.6,0.40420248763310324
1982,0,0.014152437096763771,NCT02032875,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0.014152437096763771
1983,0,0.013816293841578675,NCT02032888,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0.013816293841578675
1984,0,0.013854971514955895,NCT02032901,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0.013854971514955895
1985,0,0.013866724763171367,NCT02074514,hepatitis C virus infection,sofosbuvir,Phase 3,60.0,B_serious_chronic,0.6,0.013866724763171367
1986,0,0.9998885981657955,NCT02231749,Cell Carcinoma,sunitinib,Phase 3,85.0,A_tox_tolerated,0.65,0.9998885981657955
1987,0,0.9999999999985695,NCT01824290,"Hypertension, Pulmonary",tadalafil,Phase 3,80.0,A_tox_tolerated,0.65,0.9999999999985695
1988,0,0.10365631260838166,NCT02019420,pneumonia,tedizolid phosphate,Phase 3,70.0,A_tox_tolerated,0.65,0.10365631260838166
1990,0,0.13355617554607574,NCT02203253,Neoplasms,thalidomide,Phase 3,82.0,A_tox_tolerated,0.65,0.13355617554607574
1991,0,0.014354038571000705,NCT01930591,Acute Myocardial Infarction,ticagrelor,Phase 3,80.0,A_tox_tolerated,0.65,0.014354038571000705
1992,0,0.16395261573090386,NCT01911364,Chronic Obstructive Pulmonary Disease,tiotropium,Phase 3,60.0,B_serious_chronic,0.6,0.16395261573090386
1993,0,0.09059181447569953,NCT01976364,Psoriatic Arthritis,tofacitinib,Phase 3,55.0,B_serious_chronic,0.6,0.09059181447569953
1994,0,0.008232920293957124,NCT02281552,Rheumatoid Arthritis,tofacitinib,Phase 3,58.0,B_serious_chronic,0.6,0.008232920293957124
1995,0,0.5674370071499669,NCT02251275,"Polycystic Kidney, Autosomal Dominant",tolvaptan,Phase 3,55.0,B_serious_chronic,0.6,0.5674370071499669
1996,0,0.5819732909901232,NCT02201251,Epilepsy,topiramate,Phase 3,58.0,B_serious_chronic,0.6,0.5819732909901232
1997,0,0.22730850783362583,NCT01651182,Cancer; Tumour; Surgery,tranexamic acid,Phase 3,85.0,A_tox_tolerated,0.65,0.22730850783362583
1998,0,0.22591380275008652,NCT02125890,Abdominal Aortic Aneurysms,tranexamic acid,Phase 3,75.0,A_tox_tolerated,0.65,0.22591380275008652
2000,0,0.22720502561884817,NCT02393300,Total Blood Loss,tranexamic acid,Phase 3,40.0,B_serious_chronic,0.6,0.22720502561884817
2001,0,0.001963969732298132,NCT02022930,Osteoarthritis,triamcinolone acetonide,Phase 3,25.0,C_benign,0.5,0.001963969732298132
2002,0,0.2171377925110937,NCT02873026,ocular trauma,triamcinolone acetonide,Phase 3,40.0,B_serious_chronic,0.6,0.2171377925110937
2003,0,0.003608859300731848,NCT02207829,Chronic Obstructive Pulmonary Disease,umeclidinium,Phase 3,60.0,B_serious_chronic,0.6,0.003608859300731848
2004,0,0.46467760406613356,NCT01987895,Clostridium Difficile Infection,vancomycin,Phase 3,55.0,B_serious_chronic,0.6,0.46467760406613356
