row_idx,y,p,NCT_ID,Disease,Drug_Clean,Phase,endpoint_physiology_score,disease_is_oncology,is_combination,is_surrogate_pass,is_onc_cytotoxic_mono,efficacy_surgical_pass,surgical_reason,is_offmech,effect_size_uncertainty,confidence_tier,p_cap,p_adj,floor_applied,cap_applied
1996,0,0.32892823287326006,NCT02201251,Epilepsy,topiramate,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,48,low_confidence,0.15,0.15,0,1
1998,0,0.5370061325989641,NCT02125890,Abdominal Aortic Aneurysms,tranexamic acid,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.5370061325989641,0.5370061325989641,0,0
1999,1,0.6740170313310389,NCT02187120,Wounds and Injuries; Acute Coagulopathy,tranexamic acid,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.6740170313310389,0.6740170313310389,0,0
2000,0,0.5192834896039406,NCT02393300,Total Blood Loss,tranexamic acid,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.5192834896039406,0.5192834896039406,0,0
2001,0,0.007534740883873088,NCT02022930,Osteoarthritis,triamcinolone acetonide,Phase 3,0,0,0,0,0,0,,0,80,low_confidence,0.007534740883873088,0.007534740883873088,0,0
2002,0,0.41383055047004,NCT02873026,ocular trauma,triamcinolone acetonide,Phase 3,0,0,0,0,0,0,,0,49,low_confidence,0.41383055047004,0.41383055047004,0,0
2003,0,0.0948897340683075,NCT02207829,Chronic Obstructive Pulmonary Disease,umeclidinium,Phase 3,1,0,1,0,0,0,,0,50,low_confidence,0.0948897340683075,0.0948897340683075,0,0
2006,0,0.004100562048146518,NCT02005471,Chronic Lymphocytic Leukemia,venetoclax,Phase 3,0,1,1,0,0,0,,0,24,reliable,0.004100562048146518,0.004100562048146518,0,0
2007,0,0.003657664396143098,NCT02242942,Chronic Lymphocytic Leukemia,venetoclax,Phase 3,0,1,1,0,0,0,,0,24,reliable,0.003657664396143098,0.003657664396143098,0,0
2008,0,0.18464769253606758,NCT02105974,Chronic Obstructive Pulmonary Disease,vilanterol,Phase 3,1,0,0,0,0,0,,0,50,low_confidence,0.18464769253606758,0.18464769253606758,0,0
2010,0,0.577933077843789,NCT02079727,Knee Osteoarthritis,celecoxib,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.577933077843789,0.577933077843789,0,0
2011,0,0.5829015333536908,NCT02197416,Venous Thromboembolism; Secondary Prevention,dabigatran etexilate,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.5829015333536908,0.5829015333536908,0,0
2012,1,0.4968440657117001,NCT02239120,Stroke; Secondary Prevention,dabigatran etexilate,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.4968440657117001,0.4968440657117001,0,0
2018,0,0.010918903850136077,NCT02135419,Anal Cancer,fluorouracil,Phase 3,0,1,1,0,0,0,,0,15,reliable,0.010918903850136077,0.010918903850136077,0,0
2019,0,0.006584063332411141,NCT01647932,heart failure,hydrochlorothiazide,Phase 3,0,0,0,0,0,0,,0,40,reliable,0.006584063332411141,0.006584063332411141,0,0
2020,0,0.043904867062165065,NCT02135419,Anal Cancer,imiquimod,Phase 3,0,1,1,0,0,0,,0,15,reliable,0.043904867062165065,0.043904867062165065,0,0
2023,0,0.004988892273968461,NCT02180217,Cushing syndrome,osilodrostat,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.004988892273968461,0.004988892273968461,0,0
2025,0,0.02332288796288045,NCT02830906,Postoperative Nausea and Vomiting,ramosetron,Phase 3,0,0,1,0,0,0,,0,75,low_confidence,0.02332288796288045,0.02332288796288045,0,0
2028,0,0.015116673871284894,NCT02254291,Type 2 Diabetes,sitagliptin,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.015116673871284894,0.015116673871284894,0,0
2029,1,0.17552430402989766,NCT01994720,Acute Ischaemic Stroke; Transient Ischaemic Attack,ticagrelor,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.17552430402989766,0.17552430402989766,0,0
2030,0,0.0015084968457148116,NCT02085161,chronic obstructive pulmonary disease,tiotropium,Phase 3,0,0,0,0,0,0,,0,50,low_confidence,0.0015084968457148116,0.0015084968457148116,0,0
2031,0,0.4876333283194268,NCT02312440,Blood Loss,tranexamic acid,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.4876333283194268,0.4876333283194268,0,0
2033,0,0.06575230968702411,NCT02096900,Parental/Caregiver Anxiety; Child's Anxiety,zolpidem,Phase 3,0,0,1,0,0,0,,0,78,low_confidence,0.06575230968702411,0.06575230968702411,0,0
2034,0,0.5612062719163637,NCT01715285,Prostate Cancer,abiraterone acetate,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.5612062719163637,0.5612062719163637,0,0
2035,0,0.02432418902269363,NCT01606319,Asthma; Wheezing,acetaminophen,Phase 3,-1,0,1,0,0,0,,1,42,reliable,0.02432418902269363,0.5,1,0
2036,0,0.0023354933958409153,NCT01406080,photoaging,adapalene,Phase 3,0,0,1,0,0,0,,0,52,low_confidence,0.0023354933958409153,0.0023354933958409153,0,0
2037,0,0.0005774797272610758,NCT01809743,coronary artery disease,adenosine,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.0005774797272610758,0.0005774797272610758,0,0
2038,0,0.6425165676483013,NCT01853826,Lung Cancer,afatinib,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.6425165676483013,0.6425165676483013,0,0
2039,0,0.07449200988934805,NCT01856478,Cell Cancer,afatinib,Phase 3,0,1,1,0,0,0,,0,15,reliable,0.07449200988934805,0.07449200988934805,0,0
2040,0,0.7121002381702614,NCT01953913,Lung Cancer,afatinib,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.7121002381702614,0.7121002381702614,0,0
2041,0,0.3939706121831079,NCT01825031,Human Immunodeficiency Virus,albendazole,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.3939706121831079,0.3939706121831079,0,0
2043,0,0.009809745837378689,NCT01890122,Type 2 Diabetes,alogliptin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.009809745837378689,0.009809745837378689,0,1
2046,0,0.2582833977209599,NCT01780987,Deep Vein Thrombosis; Pulmonary Embolism,apixaban,Phase 3,0,0,1,0,0,0,,0,22,reliable,0.2582833977209599,0.2582833977209599,0,0
2049,1,0.6954380008959214,NCT01826487,"Muscular Dystrophy, Duchenne; Muscular Dystrophies; Muscular Disorders, Atrophic; Muscular Diseases; Musculoskeletal Diseases; Neuromuscular Diseases; Nervous System Diseases; Genetic Diseases, X-Linked; Genetic Diseases, Inborn",ataluren,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.6954380008959214,0.6954380008959214,0,0
2050,0,0.3256613830954695,NCT02342275,hemangioma,atenolol,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.3256613830954695,0.3256613830954695,0,0
2051,0,0.0035201628358456963,NCT01946815,Coronary Artery Disease,atorvastatin,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.0035201628358456963,0.0035201628358456963,0,0
2052,0,0.3493455984911519,NCT01953328,Hyperlipidemia or Mixed Dyslipidemia at High Risk for Cardiovascular Events,atorvastatin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,18,reliable,0.15,0.15,0,1
2053,0,0.2951429786219206,NCT02084069,Heart Valve Diseases,atorvastatin,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.2951429786219206,0.2951429786219206,0,0
2054,0,0.49013092953224124,NCT01663623,Vasculitis,azathioprine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.49013092953224124,0.49013092953224124,0,0
2055,0,0.30408068127089694,NCT01697267,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis; Microscopic Polyangiitis; Wegener Granulomatosis,azathioprine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.30408068127089694,0.30408068127089694,0,0
2056,0,0.014755048940766555,NCT01721044,Rheumatoid Arthritis,baricitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.014755048940766555,0.014755048940766555,0,0
2057,0,0.007891945783099093,NCT01885078,Rheumatoid Arthritis,baricitinib,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.007891945783099093,0.007891945783099093,0,0
2058,1,0.058716699355806104,NCT02031640,asthma,beclomethasone dipropionate,Phase 3,1,0,0,1,0,1,endpoint_surrogate_pass,0,50,low_confidence,0.058716699355806104,0.058716699355806104,0,1
2059,0,0.007241502485462454,NCT02548832,mixed dyslipidemia,berberine,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,18,reliable,0.007241502485462454,0.007241502485462454,0,1
2060,0,0.40355142993975257,NCT01838941,peroxisome biogenesis disorder,betaine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.40355142993975257,0.40355142993975257,0,0
2061,0,0.04837091152229947,NCT01809691,Metastatic Prostate Cancer,bicalutamide,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.04837091152229947,0.04837091152229947,0,0
2062,0,0.15379159553647836,NCT02085252,Prostate Cancer,bicalutamide,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.15379159553647836,0.15379159553647836,0,0
2063,0,0.28570646044544834,NCT01982240,chronic idiopathic constipation,bisacodyl,Phase 3,0,0,0,0,0,0,,0,75,low_confidence,0.28570646044544834,0.28570646044544834,0,0
2065,1,0.18519618435407326,NCT01810380,schizophrenia,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,70,low_confidence,0.18519618435407326,0.18519618435407326,0,0
2066,0,0.02317722109175075,NCT01810783,schizophrenia,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,70,low_confidence,0.02317722109175075,0.02317722109175075,0,0
2067,1,0.31605991409153456,NCT01838681,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,90,low_confidence,0.15,0.15,0,1
2068,0,0.0366559452710614,NCT01942733,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,90,low_confidence,0.0366559452710614,0.0366559452710614,0,1
2069,0,0.03161462300947491,NCT01942785,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.03161462300947491,0.03161462300947491,0,0
2070,0,0.055685280761371046,NCT02012218,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,90,low_confidence,0.055685280761371046,0.055685280761371046,0,1
2071,0,0.12344863432080735,NCT02013531,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,90,low_confidence,0.12344863432080735,0.12344863432080735,0,1
2072,0,0.18932780215139175,NCT02013609,Major Depressive Disorder,brexpiprazole,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,90,low_confidence,0.15,0.15,0,1
2073,0,0.10901401455008793,NCT02013622,schizophrenia,brexpiprazole,Phase 3,0,0,0,0,0,0,,0,70,low_confidence,0.10901401455008793,0.10901401455008793,0,0
2075,0,0.18037953218034347,NCT02065219,Chronic pain,bupivacaine,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.18037953218034347,0.18037953218034347,0,0
2076,0,0.18037953218034347,NCT02065804,Chronic pain,bupivacaine,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.18037953218034347,0.18037953218034347,0,0
2078,0,0.1938281109905239,NCT01848054,opioid use disorder,buprenorphine,Phase 3,0,0,0,0,0,0,,0,59,low_confidence,0.1938281109905239,0.1938281109905239,0,0
2079,0,0.37166714795946765,NCT01908842,opioid dependence,buprenorphine,Phase 3,0,0,0,0,0,0,,0,59,low_confidence,0.37166714795946765,0.37166714795946765,0,0
2080,0,0.45833245231224495,NCT03140449,facial angiofibroma,calcitriol,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.45833245231224495,0.45833245231224495,0,0
2081,0,0.010031473806203221,NCT01774786,Gastric Cancer,capecitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,22,reliable,0.010031473806203221,0.010031473806203221,0,1
2082,0,0.28557395877141356,NCT01918852,Colorectal Cancer; Metastases,capecitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
2083,0,0.2651118109628196,NCT01996306,Colorectal Neoplasms; Neoplasm Metastasis; Intestinal Neoplasms; Gastrointestinal Neoplasms; Digestive System Neoplasms,capecitabine,Phase 3,0,1,0,0,1,1,oncology_cytotoxic_monotherapy,0,15,reliable,0.15,0.15,0,1
2084,0,0.031006003157196527,NCT01838876,Major Depressive Disorder,cariprazine,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.031006003157196527,0.031006003157196527,0,0
2085,0,0.24675697770944516,NCT01724450,Breast Cancer; Heart Failure; Cardiotoxicity,carvedilol,Phase 3,1,1,0,1,0,1,endpoint_surrogate_pass,0,15,reliable,0.15,0.15,0,1
2086,0,0.015630661593037797,NCT01765296,Osteoarthritis,celecoxib,Phase 3,0,0,0,0,0,0,,0,80,low_confidence,0.015630661593037797,0.015630661593037797,0,0
2087,0,0.05574288380624155,NCT01828099,Lung Cancer,ceritinib,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.05574288380624155,0.05574288380624155,0,0
2088,0,0.5011537916835687,NCT01828112,Non-Small Cell Lung Cancer,ceritinib,Phase 3,0,1,1,0,0,0,,0,15,reliable,0.5011537916835687,0.5011537916835687,0,0
2089,0,0.22205300389571025,NCT02644395,Hypertension; Kidney Transplantation,chlorthalidone,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.22205300389571025,0.22205300389571025,0,0
2090,0,0.2693624289325946,NCT02069990,vitamin D deficiency,vitamin D3,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.2693624289325946,0.2693624289325946,0,0
2091,0,0.008371148812298963,NCT02087007,vasospastic angina,cilostazol,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.008371148812298963,0.008371148812298963,0,0
2092,0,0.0014567221721380923,NCT02094469,vasospastic angina,cilostazol,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.0014567221721380923,0.0014567221721380923,0,0
2093,0,0.13454712468346658,NCT01896232,Secondary Hyperparathyroidism; Chronic Kidney Disease,cinacalcet,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.13454712468346658,0.13454712468346658,0,0
2094,0,0.6357667830731895,NCT02481193,fasciculation,cisatracurium,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.6357667830731895,0.6357667830731895,0,0
2095,0,0.10194622505845272,NCT01870024,Status Epilepticus; Epilepsy,clonazepam,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.10194622505845272,0.10194622505845272,0,0
2098,0,0.6154459845512046,NCT01758614,Carotid Artery Occlusion; Middle Cerebral Artery Occlusion; Stroke,clopidogrel,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.6154459845512046,0.6154459845512046,0,0
2099,0,0.40642181891216067,NCT01993823,otomycosis,clotrimazole,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.40642181891216067,0.40642181891216067,0,0
2100,0,0.49524068851816516,NCT01843530,ACE inhibitor-induced angioedema,cortisone acetate,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.49524068851816516,0.49524068851816516,0,0
2102,0,0.13921736351674394,NCT01721772,Metastatic Melanoma,dacarbazine,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.13921736351674394,0.13921736351674394,0,0
2103,0,0.0024410754434567626,NCT01763164,positive Melanoma,dacarbazine,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.0024410754434567626,0.0024410754434567626,0,0
2109,0,0.4692593376511646,NCT01916967,urticaria,desloratadine,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.4692593376511646,0.4692593376511646,0,0
2110,1,0.3578528533711637,NCT02073734,Pelvic Organ Prolapse; PONV,dexamethasone,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.3578528533711637,0.3578528533711637,0,0
2111,0,0.4252768591988514,NCT02023164,Acute Urticaria,diphenhydramine,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.4252768591988514,0.4252768591988514,0,0
2112,0,0.5315184195560686,NCT01855919,Back Pain Lower Back Chronic,duloxetine,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.5315184195560686,0.5315184195560686,0,0
2113,0,0.4126792941985517,NCT01914666,Back Pain Lower Back Chronic,duloxetine,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.4126792941985517,0.4126792941985517,0,0
2114,0,0.4713271186363138,NCT01931475,Osteoarthritis,duloxetine,Phase 3,0,0,0,0,0,0,,0,80,low_confidence,0.4713271186363138,0.4713271186363138,0,0
2115,0,0.005411402319690064,NCT02004522,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,duvelisib,Phase 3,0,1,0,0,0,0,,0,18,reliable,0.005411402319690064,0.005411402319690064,0,0
2116,1,0.3880991170297566,NCT01483144,Familial adenomatous polyposis,eflornithine,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.3880991170297566,0.3880991170297566,0,0
2117,0,0.007834777338176568,NCT01947855,Type 2 Diabetes Mellitus,empagliflozin,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.007834777338176568,0.007834777338176568,0,1
2118,0,0.5962892325732285,NCT02003924,Prostate Cancer,enzalutamide,Phase 3,0,1,0,0,0,0,,0,22,reliable,0.5962892325732285,0.5962892325732285,0,0
2119,0,0.3513668848603037,NCT01861015,Uterine Myomas,epinephrine,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.3513668848603037,0.3513668848603037,0,0
2120,1,0.5786893846376422,NCT01857856,Phospholamban R14del Mutation-related Cardiomyopathy,eplerenone,Phase 3,-1,0,0,1,0,1,endpoint_surrogate_pass,1,22,reliable,0.15,0.15,0,1
2122,0,0.03362578437821048,NCT01986881,Type 2 Diabetes Mellitus,ertugliflozin,Phase 3,0,0,0,0,0,0,,0,25,reliable,0.03362578437821048,0.03362578437821048,0,0
2123,0,0.6303751608055238,NCT02153567,Dyspepsia; Anxiety; Depression,escitalopram,Phase 3,0,0,0,0,0,0,,0,78,low_confidence,0.6303751608055238,0.6303751608055238,0,0
2124,1,0.29987128276845887,NCT01873079,Bleeding; ERCP,esomeprazole,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.29987128276845887,0.29987128276845887,0,0
2125,0,0.005771477485552552,NCT01942668,Menopause,estradiol,Phase 3,0,0,1,0,0,0,,0,62,low_confidence,0.005771477485552552,0.005771477485552552,0,0
2126,0,0.043297941703750384,NCT01763827,Hyperlipidemia,ezetimibe,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,22,reliable,0.043297941703750384,0.043297941703750384,0,1
2127,0,0.02887230531822755,NCT01763905,Hyperlipidemia,ezetimibe,Phase 3,0,0,0,0,0,0,,0,22,reliable,0.02887230531822755,0.02887230531822755,0,0
2128,0,0.5491871293502852,NCT01849068,Metabolic Syndrome X,ezetimibe,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.5491871293502852,0.5491871293502852,0,0
2129,0,0.5102986698481797,NCT02004899,"Anesthetic, Sedative or Analgesic Complications in Labor or Delivery",fentanyl,Phase 3,0,0,0,0,0,0,,0,81,low_confidence,0.5102986698481797,0.5102986698481797,0,0
2133,1,0.3375472650555536,NCT01808612,Major Depressive Disorder,fluoxetine,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.3375472650555536,0.3375472650555536,0,0
2134,0,0.07367470495877196,NCT01808651,Major Depressive Disorder,fluoxetine,Phase 3,0,0,0,0,0,0,,0,90,low_confidence,0.07367470495877196,0.07367470495877196,0,0
2135,0,0.3435799037650081,NCT01622569,nasal polyps,fluticasone propionate,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.3435799037650081,0.3435799037650081,0,0
2136,0,0.00300245839569346,NCT01623310,chronic rhinosinusitis with nasal polyps,fluticasone propionate,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.00300245839569346,0.00300245839569346,0,0
2137,0,0.0008191623722034981,NCT01623323,chronic rhinosinusitis with nasal polyps,fluticasone propionate,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.0008191623722034981,0.0008191623722034981,0,0
2138,0,0.35033654464021435,NCT01624662,nasal polyps,fluticasone propionate,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.35033654464021435,0.35033654464021435,0,0
2139,0,0.019642013837612396,NCT03359057,contraception,folic acid,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.019642013837612396,0.019642013837612396,0,0
2140,0,0.09574313222194958,NCT01870024,Status Epilepticus; Epilepsy,fosphenytoin,Phase 3,0,0,1,0,0,0,,0,44,reliable,0.09574313222194958,0.09574313222194958,0,0
2141,0,0.07538259305283279,NCT01942135,Metastatic Breast Cancer,fulvestrant,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.07538259305283279,0.07538259305283279,0,0
2143,0,0.4646870904045004,NCT01774721,NSCLC,gefitinib,Phase 3,0,1,0,0,0,0,,0,15,reliable,0.4646870904045004,0.4646870904045004,0,0
2144,1,0.5348561727498018,NCT01850303,Lung Cancer,gemcitabine,Phase 3,0,1,1,0,0,0,,0,22,reliable,0.5348561727498018,0.5348561727498018,0,0
2145,0,0.011297781790779138,NCT01769378,Type 2 Diabetes,glimepiride,Phase 3,0,0,0,1,0,1,endpoint_surrogate_pass,0,25,reliable,0.011297781790779138,0.011297781790779138,0,1
2146,0,0.0006151270321840709,NCT03088670,"Diabetes Mellitus, Type 2",gosogliptin,Phase 3,0,0,1,1,0,1,endpoint_surrogate_pass,0,19,reliable,0.0006151270321840709,0.0006151270321840709,0,1
2147,0,0.45771010156612046,NCT01811459,Delirium,haloperidol,Phase 3,0,0,1,0,0,0,,0,18,reliable,0.45771010156612046,0.45771010156612046,0,0
2148,0,0.38579224054058303,NCT01862302,Postoperative Confusion,haloperidol,Phase 3,0,0,0,0,0,0,,0,42,reliable,0.38579224054058303,0.38579224054058303,0,0
2149,0,0.13929318741360697,NCT02714543,Oral SubMucous Fibrosis,hydrocortisone,Phase 3,0,0,0,0,0,0,,0,29,reliable,0.13929318741360697,0.13929318741360697,0,0
2150,0,0.12947844597690322,NCT01949805,Polycythemia Vera,hydroxyurea,Phase 3,0,0,0,0,0,0,,0,18,reliable,0.12947844597690322,0.12947844597690322,0,0
2151,0,0.0030212479007217983,NCT01722487,Chronic Lymphocytic Leukemia; Small Lymphocytic Lymphoma,ibrutinib,Phase 3,0,1,1,0,0,0,,0,18,reliable,0.0030212479007217983,0.0030212479007217983,0,0
2152,0,0.015929438302737898,NCT01724346,Chronic Lymphocytic Leukemia,ibrutinib,Phase 3,0,1,0,0,0,0,,0,24,reliable,0.015929438302737898,0.015929438302737898,0,0
2153,0,0.8590685867374187,NCT01776840,Cell Lymphoma,ibrutinib,Phase 3,0,1,1,0,0,0,,0,18,reliable,0.8590685867374187,0.8590685867374187,0,0
2154,1,0.7368337349368412,NCT01855750,Cell Lymphoma,ibrutinib,Phase 3,0,1,1,0,0,0,,0,18,reliable,0.7368337349368412,0.7368337349368412,0,0
2155,0,0.420472001446116,NCT01973387,Refractory Chronic Leukemia,ibrutinib,Phase 3,0,1,0,0,0,0,,0,18,reliable,0.420472001446116,0.420472001446116,0,0
2156,0,0.024172762507932388,NCT01606319,Asthma; Wheezing,ibuprofen,Phase 3,-1,0,1,0,0,0,,1,42,reliable,0.024172762507932388,0.5,1,0
2157,0,0.44773933134451627,NCT01755728,PDA,ibuprofen,Phase 3,0,0,0,0,0,0,,0,44,reliable,0.44773933134451627,0.44773933134451627,0,0
2158,0,0.23045453527541224,NCT01861535,cervical intraepithelial neoplasia,imiquimod,Phase 3,0,0,0,0,0,0,,0,15,reliable,0.23045453527541224,0.23045453527541224,0,0
2159,0,0.0037640486470810657,NCT02120898,actinic keratosis,imiquimod,Phase 3,0,0,0,0,0,0,,0,52,low_confidence,0.0037640486470810657,0.0037640486470810657,0,0
2160,0,0.07570314481006363,NCT01778062,COPD,indacaterol,Phase 3,1,0,0,1,0,1,endpoint_surrogate_pass,0,50,low_confidence,0.07570314481006363,0.07570314481006363,0,1
2163,0,0.06282723377770537,NCT01705145,cystic fibrosis,ivacaftor,Phase 3,0,0,0,0,0,0,,0,38,reliable,0.06282723377770537,0.06282723377770537,0,0
2164,0,0.05827750681008973,NCT01707290,cystic fibrosis,ivacaftor,Phase 3,0,0,0,0,0,0,,0,38,reliable,0.05827750681008973,0.05827750681008973,0,0
2165,0,0.0904403400427343,NCT01807923,cystic fibrosis,ivacaftor,Phase 3,1,0,0,1,0,1,endpoint_surrogate_pass,0,38,reliable,0.0904403400427343,0.0904403400427343,0,1
