ik14,rank,transcript,union_max,parent_score,metab_score
PWKSKIMOESPYIA,9,ENST00000679278,0.7364,0.7364,0
PWKSKIMOESPYIA,10,ENST00000295605,0.7346,0.7346,0
PWKSKIMOESPYIA,11,ENST00000678046,0.7339,0.7339,0
PWKSKIMOESPYIA,12,ENST00000679212,0.7336,0.7336,0
PWKSKIMOESPYIA,13,ENST00000252519,0.732,0.732,0
PWKSKIMOESPYIA,14,ENST00000427411,0.732,0.732,0
PWKSKIMOESPYIA,15,ENST00000680121,0.732,0.732,0
PWKSKIMOESPYIA,16,ENST00000678073,0.732,0.732,0
PWKSKIMOESPYIA,17,ENST00000290863,0.7282,0.7282,0
PWKSKIMOESPYIA,18,ENST00000413513,0.6469,0.6469,0
PWKSKIMOESPYIA,19,ENST00000397033,0.6425,0.6425,0
PWKSKIMOESPYIA,20,ENST00000265162,0.6424,0.6424,0
PWKSKIMOESPYIA,21,ENST00000468427,0.6377,0.6377,0
PWKSKIMOESPYIA,22,ENST00000496903,0.6265,0.6265,0
PWKSKIMOESPYIA,23,ENST00000371581,0.6205,0.6205,0
PWKSKIMOESPYIA,24,ENST00000296754,0.6119,0.6119,0
PWKSKIMOESPYIA,25,ENST00000443439,0.6108,0.6108,0
PWKSKIMOESPYIA,26,ENST00000437154,0.6085,0.6085,0
PWKSKIMOESPYIA,27,ENST00000261180,0.6059,0.6059,0
PWKSKIMOESPYIA,28,ENST00000513084,0.6031,0.6031,0
PWKSKIMOESPYIA,29,ENST00000678824,0.601,0.601,0
PWWVAXIEGOYWEE,0,ENST00000675784,1.0,0,1.0
PWWVAXIEGOYWEE,1,ENST00000481781,1.0,0,1.0
PWWVAXIEGOYWEE,2,ENST00000374837,1.0,0,1.0
PWWVAXIEGOYWEE,3,ENST00000339091,1.0,0,1.0
PWWVAXIEGOYWEE,4,ENST00000351486,1.0,0,1.0
PWWVAXIEGOYWEE,5,ENST00000465073,1.0,0,1.0
PWWVAXIEGOYWEE,6,ENST00000389568,1.0,0,1.0
PWWVAXIEGOYWEE,7,ENST00000685104,1.0,0,1.0
PWWVAXIEGOYWEE,8,ENST00000316752,1.0,0,1.0
PWWVAXIEGOYWEE,9,ENST00000295030,1.0,0,1.0
PWWVAXIEGOYWEE,10,ENST00000696899,1.0,0,1.0
PWWVAXIEGOYWEE,11,ENST00000376624,1.0,0,1.0
PWWVAXIEGOYWEE,12,ENST00000328381,1.0,0,1.0
PWWVAXIEGOYWEE,13,ENST00000381389,1.0,0,1.0
PWWVAXIEGOYWEE,14,ENST00000645063,1.0,0,1.0
PWWVAXIEGOYWEE,15,ENST00000699251,1.0,0,1.0
PWWVAXIEGOYWEE,16,ENST00000366592,1.0,0,1.0
PWWVAXIEGOYWEE,17,ENST00000643466,1.0,0,1.0
PWWVAXIEGOYWEE,18,ENST00000684074,1.0,0,1.0
PWWVAXIEGOYWEE,19,ENST00000265421,1.0,0,1.0
PWWVAXIEGOYWEE,20,ENST00000268668,1.0,0,1.0
PWWVAXIEGOYWEE,21,ENST00000686776,1.0,0,1.0
PWWVAXIEGOYWEE,22,ENST00000693089,1.0,0,1.0
PWWVAXIEGOYWEE,23,ENST00000172229,1.0,0,1.0
PWWVAXIEGOYWEE,24,ENST00000356970,1.0,0,1.0
PWWVAXIEGOYWEE,25,ENST00000354955,1.0,0,1.0
PWWVAXIEGOYWEE,26,ENST00000537958,1.0,0,1.0
PWWVAXIEGOYWEE,27,ENST00000404406,1.0,0,1.0
PWWVAXIEGOYWEE,28,ENST00000216797,1.0,0,1.0
PWWVAXIEGOYWEE,29,ENST00000375615,1.0,0,1.0
PWWVAXIEGOYWEE,30,ENST00000538630,1.0,0,1.0
PWWVAXIEGOYWEE,31,ENST00000343975,1.0,0,1.0
PWWVAXIEGOYWEE,32,ENST00000566433,1.0,0,1.0
PWWVAXIEGOYWEE,33,ENST00000262776,1.0,0,1.0
PWWVAXIEGOYWEE,34,ENST00000675018,1.0,0,1.0
PWWVAXIEGOYWEE,35,ENST00000334047,1.0,0,1.0
PWWVAXIEGOYWEE,36,ENST00000312553,1.0,0,1.0
PWWVAXIEGOYWEE,37,ENST00000408946,1.0,0,1.0
PWWVAXIEGOYWEE,38,ENST00000696580,1.0,0,1.0
PWWVAXIEGOYWEE,39,ENST00000377928,1.0,0,1.0
PWWVAXIEGOYWEE,40,ENST00000700106,1.0,0,1.0
PWWVAXIEGOYWEE,41,ENST00000688285,1.0,0,1.0
PWWVAXIEGOYWEE,42,ENST00000553342,1.0,0,1.0
PWWVAXIEGOYWEE,43,ENST00000584394,1.0,0,1.0
PWWVAXIEGOYWEE,44,ENST00000601951,1.0,0,1.0
PWWVAXIEGOYWEE,45,ENST00000454002,1.0,0,1.0
PWWVAXIEGOYWEE,46,ENST00000675956,1.0,0,1.0
PWWVAXIEGOYWEE,47,ENST00000244174,1.0,0,1.0
PWWVAXIEGOYWEE,48,ENST00000491190,1.0,0,1.0
PWWVAXIEGOYWEE,49,ENST00000372318,1.0,0,1.0
QCGUSIANLFXSGE,0,ENST00000675784,1.0,0.8721,1.0
QCGUSIANLFXSGE,1,ENST00000481781,1.0,0.8721,1.0
QCGUSIANLFXSGE,2,ENST00000374837,1.0,0.8721,1.0
QCGUSIANLFXSGE,3,ENST00000339091,1.0,0.8721,1.0
QCGUSIANLFXSGE,4,ENST00000351486,1.0,0.8721,1.0
QCGUSIANLFXSGE,5,ENST00000465073,1.0,0.8721,1.0
QCGUSIANLFXSGE,6,ENST00000389568,1.0,0.8721,1.0
QCGUSIANLFXSGE,7,ENST00000685104,1.0,0.8721,1.0
QCGUSIANLFXSGE,8,ENST00000316752,1.0,0.8721,1.0
QCGUSIANLFXSGE,9,ENST00000295030,1.0,0.8721,1.0
QCGUSIANLFXSGE,10,ENST00000696899,1.0,0.8721,1.0
QCGUSIANLFXSGE,11,ENST00000376624,1.0,0.8721,1.0
QCGUSIANLFXSGE,12,ENST00000328381,1.0,0.8721,1.0
QCGUSIANLFXSGE,13,ENST00000381389,1.0,0.8721,1.0
QCGUSIANLFXSGE,14,ENST00000645063,1.0,0.8721,1.0
QCGUSIANLFXSGE,15,ENST00000699251,1.0,0.8721,1.0
QCGUSIANLFXSGE,16,ENST00000366592,1.0,0.8721,1.0
QCGUSIANLFXSGE,17,ENST00000643466,1.0,0.8721,1.0
QCGUSIANLFXSGE,18,ENST00000684074,1.0,0.8721,1.0
QCGUSIANLFXSGE,19,ENST00000265421,1.0,0.8721,1.0
QCGUSIANLFXSGE,20,ENST00000268668,1.0,0.8721,1.0
QCGUSIANLFXSGE,21,ENST00000686776,1.0,0.8721,1.0
QCGUSIANLFXSGE,22,ENST00000693089,1.0,0.8721,1.0
QCGUSIANLFXSGE,23,ENST00000172229,1.0,0.8721,1.0
QCGUSIANLFXSGE,24,ENST00000356970,1.0,0.8721,1.0
QCGUSIANLFXSGE,25,ENST00000354955,1.0,0.8721,1.0
QCGUSIANLFXSGE,26,ENST00000537958,1.0,0.8721,1.0
QCGUSIANLFXSGE,27,ENST00000404406,1.0,0.8721,1.0
QCGUSIANLFXSGE,28,ENST00000216797,1.0,0.8721,1.0
QCGUSIANLFXSGE,29,ENST00000375615,1.0,0.8721,1.0
QCGUSIANLFXSGE,30,ENST00000538630,1.0,0.8721,1.0
QCGUSIANLFXSGE,31,ENST00000343975,1.0,0.8721,1.0
QCGUSIANLFXSGE,32,ENST00000566433,1.0,0.8721,1.0
QCGUSIANLFXSGE,33,ENST00000262776,1.0,0.8721,1.0
QCGUSIANLFXSGE,34,ENST00000675018,1.0,0.8721,1.0
QCGUSIANLFXSGE,35,ENST00000334047,1.0,0.8721,1.0
QCGUSIANLFXSGE,36,ENST00000312553,1.0,0.8721,1.0
QCGUSIANLFXSGE,37,ENST00000408946,1.0,0.8721,1.0
QCGUSIANLFXSGE,38,ENST00000696580,1.0,0.8721,1.0
QCGUSIANLFXSGE,39,ENST00000377928,1.0,0.8721,1.0
QCGUSIANLFXSGE,40,ENST00000700106,1.0,0.8721,1.0
QCGUSIANLFXSGE,41,ENST00000688285,1.0,0.8721,1.0
QCGUSIANLFXSGE,42,ENST00000553342,1.0,0.8721,1.0
QCGUSIANLFXSGE,43,ENST00000584394,1.0,0.8721,1.0
QCGUSIANLFXSGE,44,ENST00000601951,1.0,0.8721,1.0
QCGUSIANLFXSGE,45,ENST00000454002,1.0,0.8721,1.0
QCGUSIANLFXSGE,46,ENST00000675956,1.0,0.8721,1.0
QCGUSIANLFXSGE,47,ENST00000244174,1.0,0.8721,1.0
QCGUSIANLFXSGE,48,ENST00000491190,1.0,0.8721,1.0
QCGUSIANLFXSGE,49,ENST00000372318,1.0,0.8721,1.0
QDGZDCVAUDNJFG,0,ENST00000675784,1.0,0,1.0
QDGZDCVAUDNJFG,1,ENST00000297186,1.0,0,1.0
QDGZDCVAUDNJFG,2,ENST00000360001,1.0,0,1.0
QDGZDCVAUDNJFG,3,ENST00000481781,1.0,0,1.0
QDGZDCVAUDNJFG,4,ENST00000374837,1.0,0,1.0
QDGZDCVAUDNJFG,5,ENST00000339091,1.0,0,1.0
QDGZDCVAUDNJFG,6,ENST00000351486,1.0,0,1.0
QDGZDCVAUDNJFG,7,ENST00000465073,1.0,0,1.0
QDGZDCVAUDNJFG,8,ENST00000389568,1.0,0,1.0
QDGZDCVAUDNJFG,9,ENST00000404077,1.0,0,1.0
QDGZDCVAUDNJFG,10,ENST00000685104,1.0,0,1.0
QDGZDCVAUDNJFG,11,ENST00000690756,1.0,0,1.0
QDGZDCVAUDNJFG,12,ENST00000316752,1.0,0,1.0
QDGZDCVAUDNJFG,13,ENST00000449297,1.0,0,1.0
QDGZDCVAUDNJFG,14,ENST00000295030,1.0,0,1.0
QDGZDCVAUDNJFG,15,ENST00000673801,1.0,0,1.0
QDGZDCVAUDNJFG,16,ENST00000696899,1.0,0,1.0
QDGZDCVAUDNJFG,17,ENST00000376624,1.0,0,1.0
QDGZDCVAUDNJFG,18,ENST00000328381,1.0,0,1.0
QDGZDCVAUDNJFG,19,ENST00000693336,1.0,0,1.0
QDGZDCVAUDNJFG,20,ENST00000381389,1.0,0,1.0
QDGZDCVAUDNJFG,21,ENST00000597960,1.0,0,1.0
QDGZDCVAUDNJFG,22,ENST00000645063,1.0,0,1.0
QDGZDCVAUDNJFG,23,ENST00000616884,1.0,0,1.0
QDGZDCVAUDNJFG,24,ENST00000647578,1.0,0,1.0
QDGZDCVAUDNJFG,25,ENST00000699251,1.0,0,1.0
QDGZDCVAUDNJFG,26,ENST00000366592,1.0,0,1.0
QDGZDCVAUDNJFG,27,ENST00000643466,1.0,0,1.0
QDGZDCVAUDNJFG,28,ENST00000684074,1.0,0,1.0
QDGZDCVAUDNJFG,29,ENST00000341753,1.0,0,1.0
QDGZDCVAUDNJFG,30,ENST00000265421,1.0,0,1.0
QDGZDCVAUDNJFG,31,ENST00000627450,1.0,0,1.0
QDGZDCVAUDNJFG,32,ENST00000482929,1.0,0,1.0
QDGZDCVAUDNJFG,33,ENST00000268668,1.0,0,1.0
QDGZDCVAUDNJFG,34,ENST00000686776,1.0,0,1.0
QDGZDCVAUDNJFG,35,ENST00000693089,1.0,0,1.0
QDGZDCVAUDNJFG,36,ENST00000415766,1.0,0,1.0
QDGZDCVAUDNJFG,37,ENST00000222308,1.0,0,1.0
QDGZDCVAUDNJFG,38,ENST00000172229,1.0,0,1.0
QDGZDCVAUDNJFG,39,ENST00000618387,1.0,0,1.0
QDGZDCVAUDNJFG,40,ENST00000456894,1.0,0,1.0
QDGZDCVAUDNJFG,41,ENST00000254235,1.0,0,1.0
QDGZDCVAUDNJFG,42,ENST00000356970,1.0,0,1.0
QDGZDCVAUDNJFG,43,ENST00000600490,1.0,0,1.0
QDGZDCVAUDNJFG,44,ENST00000354955,1.0,0,1.0
QDGZDCVAUDNJFG,45,ENST00000443597,1.0,0,1.0
QDGZDCVAUDNJFG,46,ENST00000446859,1.0,0,1.0
QDGZDCVAUDNJFG,47,ENST00000537958,1.0,0,1.0
QDGZDCVAUDNJFG,48,ENST00000314922,1.0,0,1.0
QDGZDCVAUDNJFG,49,ENST00000404406,1.0,0,1.0
QFNHIDANIVGXPE,0,ENST00000675784,1.0,1.0,1.0
QFNHIDANIVGXPE,1,ENST00000481781,1.0,1.0,1.0
QFNHIDANIVGXPE,2,ENST00000622174,1.0,0,1.0
QFNHIDANIVGXPE,3,ENST00000374837,1.0,1.0,1.0
QFNHIDANIVGXPE,4,ENST00000339091,1.0,1.0,1.0
QFNHIDANIVGXPE,5,ENST00000351486,1.0,1.0,1.0
QFNHIDANIVGXPE,6,ENST00000465073,1.0,1.0,1.0
QFNHIDANIVGXPE,7,ENST00000389568,1.0,1.0,1.0
QFNHIDANIVGXPE,8,ENST00000685104,1.0,1.0,1.0
QFNHIDANIVGXPE,9,ENST00000316752,1.0,1.0,1.0
QFNHIDANIVGXPE,10,ENST00000295030,1.0,1.0,1.0
QFNHIDANIVGXPE,11,ENST00000696899,1.0,1.0,1.0
QFNHIDANIVGXPE,12,ENST00000376624,1.0,1.0,1.0
QFNHIDANIVGXPE,13,ENST00000328381,1.0,1.0,1.0
QFNHIDANIVGXPE,14,ENST00000381389,1.0,1.0,1.0
QFNHIDANIVGXPE,15,ENST00000645063,1.0,1.0,1.0
QFNHIDANIVGXPE,16,ENST00000699251,1.0,1.0,1.0
QFNHIDANIVGXPE,17,ENST00000366592,1.0,1.0,1.0
QFNHIDANIVGXPE,18,ENST00000643466,1.0,1.0,1.0
QFNHIDANIVGXPE,19,ENST00000684074,1.0,1.0,1.0
QFNHIDANIVGXPE,20,ENST00000265421,1.0,1.0,1.0
QFNHIDANIVGXPE,21,ENST00000268668,1.0,1.0,1.0
QFNHIDANIVGXPE,22,ENST00000686776,1.0,1.0,1.0
QFNHIDANIVGXPE,23,ENST00000693089,1.0,1.0,1.0
QFNHIDANIVGXPE,24,ENST00000172229,1.0,1.0,1.0
QFNHIDANIVGXPE,25,ENST00000356970,1.0,1.0,1.0
QFNHIDANIVGXPE,26,ENST00000354955,1.0,1.0,1.0
QFNHIDANIVGXPE,27,ENST00000537958,1.0,1.0,1.0
QFNHIDANIVGXPE,28,ENST00000404406,1.0,1.0,1.0
QFNHIDANIVGXPE,29,ENST00000216797,1.0,1.0,1.0
QFNHIDANIVGXPE,30,ENST00000375615,1.0,1.0,1.0
QFNHIDANIVGXPE,31,ENST00000538630,1.0,1.0,1.0
QFNHIDANIVGXPE,32,ENST00000343975,1.0,1.0,1.0
QFNHIDANIVGXPE,33,ENST00000566433,1.0,1.0,1.0
QFNHIDANIVGXPE,34,ENST00000262776,1.0,1.0,1.0
QFNHIDANIVGXPE,35,ENST00000675018,1.0,1.0,1.0
QFNHIDANIVGXPE,36,ENST00000334047,1.0,1.0,1.0
QFNHIDANIVGXPE,37,ENST00000312553,1.0,1.0,1.0
QFNHIDANIVGXPE,38,ENST00000380199,1.0,0,1.0
QFNHIDANIVGXPE,39,ENST00000408946,1.0,1.0,1.0
QFNHIDANIVGXPE,40,ENST00000696580,1.0,1.0,1.0
QFNHIDANIVGXPE,41,ENST00000377928,1.0,1.0,1.0
QFNHIDANIVGXPE,42,ENST00000700106,1.0,1.0,1.0
QFNHIDANIVGXPE,43,ENST00000688285,1.0,1.0,1.0
QFNHIDANIVGXPE,44,ENST00000553342,1.0,1.0,1.0
QFNHIDANIVGXPE,45,ENST00000407610,1.0,0,1.0
QFNHIDANIVGXPE,46,ENST00000584394,1.0,1.0,1.0
QFNHIDANIVGXPE,47,ENST00000601951,1.0,1.0,1.0
QFNHIDANIVGXPE,48,ENST00000454002,1.0,1.0,1.0
QFNHIDANIVGXPE,49,ENST00000675956,1.0,1.0,1.0
QIALRBLEEWJACW,0,ENST00000675784,1.0,0,1.0
QIALRBLEEWJACW,1,ENST00000481781,1.0,0,1.0
QIALRBLEEWJACW,2,ENST00000374837,1.0,0,1.0
QIALRBLEEWJACW,3,ENST00000339091,1.0,0,1.0
QIALRBLEEWJACW,4,ENST00000351486,1.0,0,1.0
QIALRBLEEWJACW,5,ENST00000465073,1.0,0,1.0
QIALRBLEEWJACW,6,ENST00000389568,1.0,0,1.0
QIALRBLEEWJACW,7,ENST00000685104,1.0,0,1.0
QIALRBLEEWJACW,8,ENST00000316752,1.0,0,1.0
QIALRBLEEWJACW,9,ENST00000295030,1.0,0,1.0
QIALRBLEEWJACW,10,ENST00000696899,1.0,0,1.0
QIALRBLEEWJACW,11,ENST00000376624,1.0,0,1.0
QIALRBLEEWJACW,12,ENST00000328381,1.0,0,1.0
QIALRBLEEWJACW,13,ENST00000381389,1.0,0,1.0
QIALRBLEEWJACW,14,ENST00000645063,1.0,0,1.0
QIALRBLEEWJACW,15,ENST00000699251,1.0,0,1.0
QIALRBLEEWJACW,16,ENST00000366592,1.0,0,1.0
QIALRBLEEWJACW,17,ENST00000643466,1.0,0,1.0
QIALRBLEEWJACW,18,ENST00000684074,1.0,0,1.0
QIALRBLEEWJACW,19,ENST00000265421,1.0,0,1.0
QIALRBLEEWJACW,20,ENST00000268668,1.0,0,1.0
QIALRBLEEWJACW,21,ENST00000686776,1.0,0,1.0
QIALRBLEEWJACW,22,ENST00000693089,1.0,0,1.0
QIALRBLEEWJACW,23,ENST00000172229,1.0,0,1.0
QIALRBLEEWJACW,24,ENST00000356970,1.0,0,1.0
QIALRBLEEWJACW,25,ENST00000354955,1.0,0,1.0
QIALRBLEEWJACW,26,ENST00000537958,1.0,0,1.0
QIALRBLEEWJACW,27,ENST00000404406,1.0,0,1.0
QIALRBLEEWJACW,28,ENST00000216797,1.0,0,1.0
QIALRBLEEWJACW,29,ENST00000375615,1.0,0,1.0
QIALRBLEEWJACW,30,ENST00000538630,1.0,0,1.0
QIALRBLEEWJACW,31,ENST00000343975,1.0,0,1.0
QIALRBLEEWJACW,32,ENST00000566433,1.0,0,1.0
QIALRBLEEWJACW,33,ENST00000262776,1.0,0,1.0
QIALRBLEEWJACW,34,ENST00000675018,1.0,0,1.0
QIALRBLEEWJACW,35,ENST00000334047,1.0,0,1.0
QIALRBLEEWJACW,36,ENST00000312553,1.0,0,1.0
QIALRBLEEWJACW,37,ENST00000408946,1.0,0,1.0
QIALRBLEEWJACW,38,ENST00000696580,1.0,0,1.0
QIALRBLEEWJACW,39,ENST00000377928,1.0,0,1.0
QIALRBLEEWJACW,40,ENST00000700106,1.0,0,1.0
QIALRBLEEWJACW,41,ENST00000688285,1.0,0,1.0
QIALRBLEEWJACW,42,ENST00000553342,1.0,0,1.0
QIALRBLEEWJACW,43,ENST00000584394,1.0,0,1.0
QIALRBLEEWJACW,44,ENST00000601951,1.0,0,1.0
QIALRBLEEWJACW,45,ENST00000454002,1.0,0,1.0
QIALRBLEEWJACW,46,ENST00000675956,1.0,0,1.0
QIALRBLEEWJACW,47,ENST00000244174,1.0,0,1.0
QIALRBLEEWJACW,48,ENST00000491190,1.0,0,1.0
QIALRBLEEWJACW,49,ENST00000372318,1.0,0,1.0
QIGBRXMKCJKVMJ,0,ENST00000407117,0.987,0,0.987
QIGBRXMKCJKVMJ,1,ENST00000645190,0.9831,0,0.9831
QIGBRXMKCJKVMJ,2,ENST00000589454,0.9818,0,0.9818
QIGBRXMKCJKVMJ,3,ENST00000253108,0.9816,0,0.9816
QIGBRXMKCJKVMJ,4,ENST00000528097,0.9792,0,0.9792
QIGBRXMKCJKVMJ,5,ENST00000273179,0.9727,0,0.9727
QIGBRXMKCJKVMJ,6,ENST00000529594,0.9707,0,0.9707
QIGBRXMKCJKVMJ,7,ENST00000381019,0.9682,0,0.9682
QIGBRXMKCJKVMJ,8,ENST00000443503,0.9678,0,0.9678
QIGBRXMKCJKVMJ,9,ENST00000642923,0.9631,0,0.9631
QIGBRXMKCJKVMJ,10,ENST00000398073,0.9621,0,0.9621
QIGBRXMKCJKVMJ,11,ENST00000377160,0.9616,0,0.9616
QIGBRXMKCJKVMJ,12,ENST00000641895,0.9616,0,0.9616
QIGBRXMKCJKVMJ,13,ENST00000568237,0.9584,0,0.9584
QIGBRXMKCJKVMJ,14,ENST00000302506,0.9579,0,0.9579
QIGBRXMKCJKVMJ,15,ENST00000607714,0.9574,0,0.9574
QIGBRXMKCJKVMJ,16,ENST00000342560,0.9556,0,0.9556
QIGBRXMKCJKVMJ,17,ENST00000370549,0.9553,0,0.9553
QIGBRXMKCJKVMJ,18,ENST00000430190,0.9546,0,0.9546
QIGBRXMKCJKVMJ,19,ENST00000351231,0.9535,0,0.9535
QIGBRXMKCJKVMJ,20,ENST00000439422,0.9525,0,0.9525
QIGBRXMKCJKVMJ,21,ENST00000434478,0.9524,0,0.9524
QIGBRXMKCJKVMJ,22,ENST00000537864,0.9519,0,0.9519
QIGBRXMKCJKVMJ,23,ENST00000681107,0.9516,0,0.9516
QIGBRXMKCJKVMJ,24,ENST00000680610,0.9513,0,0.9513
QIGBRXMKCJKVMJ,25,ENST00000587479,0.9511,0,0.9511
QIGBRXMKCJKVMJ,26,ENST00000256108,0.9505,0,0.9505
QIGBRXMKCJKVMJ,27,ENST00000431330,0.947,0,0.947
QIGBRXMKCJKVMJ,28,ENST00000366487,0.9449,0,0.9449
QIGBRXMKCJKVMJ,29,ENST00000641802,0.9449,0,0.9449
QIGBRXMKCJKVMJ,30,ENST00000641768,0.9448,0,0.9448
QIGBRXMKCJKVMJ,31,ENST00000377154,0.9448,0,0.9448
QIGBRXMKCJKVMJ,32,ENST00000641840,0.9436,0,0.9436
QIGBRXMKCJKVMJ,33,ENST00000383640,0.9436,0,0.9436
QIGBRXMKCJKVMJ,34,ENST00000505992,0.9432,0,0.9432
QIGBRXMKCJKVMJ,35,ENST00000644324,0.9416,0,0.9416
QIGBRXMKCJKVMJ,36,ENST00000377136,0.9416,0,0.9416
QIGBRXMKCJKVMJ,37,ENST00000396792,0.9416,0,0.9416
QIGBRXMKCJKVMJ,38,ENST00000377133,0.9416,0,0.9416
QIGBRXMKCJKVMJ,39,ENST00000377132,0.9416,0,0.9416
QIGBRXMKCJKVMJ,40,ENST00000261208,0.9411,0,0.9411
QIGBRXMKCJKVMJ,41,ENST00000402696,0.9385,0,0.9385
QIGBRXMKCJKVMJ,42,ENST00000421967,0.9373,0,0.9373
QIGBRXMKCJKVMJ,43,ENST00000680297,0.9365,0,0.9365
QIGBRXMKCJKVMJ,44,ENST00000448069,0.9351,0,0.9351
QIGBRXMKCJKVMJ,45,ENST00000304936,0.9338,0,0.9338
QIGBRXMKCJKVMJ,46,ENST00000553593,0.9332,0.6272,0.9332
QIGBRXMKCJKVMJ,47,ENST00000643137,0.9322,0,0.9322
QIGBRXMKCJKVMJ,48,ENST00000279488,0.9314,0,0.9314
QIGBRXMKCJKVMJ,49,ENST00000346416,0.9298,0,0.9298
QIVUCLWGARAQIO,0,ENST00000675784,1.0,0.7585,1.0
QIVUCLWGARAQIO,1,ENST00000481781,1.0,0.7585,1.0
QIVUCLWGARAQIO,2,ENST00000374837,1.0,0.7585,1.0
QIVUCLWGARAQIO,3,ENST00000339091,1.0,0.7585,1.0
QIVUCLWGARAQIO,4,ENST00000351486,1.0,0.7585,1.0
QIVUCLWGARAQIO,5,ENST00000465073,1.0,0.7585,1.0
QIVUCLWGARAQIO,6,ENST00000389568,1.0,0.7585,1.0
QIVUCLWGARAQIO,7,ENST00000685104,1.0,0.7585,1.0
QIVUCLWGARAQIO,8,ENST00000316752,1.0,0.7585,1.0
QIVUCLWGARAQIO,9,ENST00000295030,1.0,0.7585,1.0
QIVUCLWGARAQIO,10,ENST00000696899,1.0,0.7585,1.0
QIVUCLWGARAQIO,11,ENST00000376624,1.0,0.7585,1.0
QIVUCLWGARAQIO,12,ENST00000328381,1.0,0.7585,1.0
QIVUCLWGARAQIO,13,ENST00000381389,1.0,0.7585,1.0
QIVUCLWGARAQIO,14,ENST00000645063,1.0,0.7585,1.0
QIVUCLWGARAQIO,15,ENST00000699251,1.0,0.7585,1.0
QIVUCLWGARAQIO,16,ENST00000366592,1.0,0.7585,1.0
QIVUCLWGARAQIO,17,ENST00000643466,1.0,0.7585,1.0
QIVUCLWGARAQIO,18,ENST00000684074,1.0,0.7585,1.0
QIVUCLWGARAQIO,19,ENST00000265421,1.0,0.7585,1.0
QIVUCLWGARAQIO,20,ENST00000268668,1.0,0.7585,1.0
QIVUCLWGARAQIO,21,ENST00000686776,1.0,0.7585,1.0
QIVUCLWGARAQIO,22,ENST00000693089,1.0,0.7585,1.0
QIVUCLWGARAQIO,23,ENST00000172229,1.0,0.7585,1.0
QIVUCLWGARAQIO,24,ENST00000356970,1.0,0.7585,1.0
QIVUCLWGARAQIO,25,ENST00000354955,1.0,0.7585,1.0
QIVUCLWGARAQIO,26,ENST00000537958,1.0,0.7585,1.0
QIVUCLWGARAQIO,27,ENST00000404406,1.0,0.7585,1.0
QIVUCLWGARAQIO,28,ENST00000216797,1.0,0.7585,1.0
QIVUCLWGARAQIO,29,ENST00000375615,1.0,0.7585,1.0
QIVUCLWGARAQIO,30,ENST00000538630,1.0,0.7585,1.0
QIVUCLWGARAQIO,31,ENST00000343975,1.0,0.7585,1.0
QIVUCLWGARAQIO,32,ENST00000566433,1.0,0.7585,1.0
QIVUCLWGARAQIO,33,ENST00000262776,1.0,0.7585,1.0
QIVUCLWGARAQIO,34,ENST00000675018,1.0,0.7585,1.0
QIVUCLWGARAQIO,35,ENST00000334047,1.0,0.7585,1.0
QIVUCLWGARAQIO,36,ENST00000312553,1.0,0.7585,1.0
QIVUCLWGARAQIO,37,ENST00000408946,1.0,0.7585,1.0
QIVUCLWGARAQIO,38,ENST00000696580,1.0,0.7585,1.0
QIVUCLWGARAQIO,39,ENST00000377928,1.0,0.7585,1.0
QIVUCLWGARAQIO,40,ENST00000700106,1.0,0.7585,1.0
QIVUCLWGARAQIO,41,ENST00000688285,1.0,0.7585,1.0
QIVUCLWGARAQIO,42,ENST00000553342,1.0,0.7585,1.0
QIVUCLWGARAQIO,43,ENST00000584394,1.0,0.7585,1.0
QIVUCLWGARAQIO,44,ENST00000601951,1.0,0.7585,1.0
QIVUCLWGARAQIO,45,ENST00000454002,1.0,0.7585,1.0
QIVUCLWGARAQIO,46,ENST00000675956,1.0,0.7585,1.0
QIVUCLWGARAQIO,47,ENST00000244174,1.0,0.7585,1.0
QIVUCLWGARAQIO,48,ENST00000491190,1.0,0.7585,1.0
QIVUCLWGARAQIO,49,ENST00000372318,1.0,0.7585,1.0
QPFYXYFORQJZEC,0,ENST00000675784,1.0,0,1.0
QPFYXYFORQJZEC,1,ENST00000297186,1.0,0,1.0
QPFYXYFORQJZEC,2,ENST00000360001,1.0,0,1.0
QPFYXYFORQJZEC,3,ENST00000481781,1.0,0,1.0
QPFYXYFORQJZEC,4,ENST00000374837,1.0,0,1.0
QPFYXYFORQJZEC,5,ENST00000339091,1.0,0,1.0
QPFYXYFORQJZEC,6,ENST00000351486,1.0,0,1.0
QPFYXYFORQJZEC,7,ENST00000465073,1.0,0,1.0
QPFYXYFORQJZEC,8,ENST00000389568,1.0,0,1.0
QPFYXYFORQJZEC,9,ENST00000404077,1.0,0,1.0
QPFYXYFORQJZEC,10,ENST00000685104,1.0,0,1.0
QPFYXYFORQJZEC,11,ENST00000690756,1.0,0,1.0
QPFYXYFORQJZEC,12,ENST00000316752,1.0,0,1.0
QPFYXYFORQJZEC,13,ENST00000449297,1.0,0,1.0
QPFYXYFORQJZEC,14,ENST00000295030,1.0,0,1.0
QPFYXYFORQJZEC,15,ENST00000673801,1.0,0,1.0
QPFYXYFORQJZEC,16,ENST00000696899,1.0,0,1.0
QPFYXYFORQJZEC,17,ENST00000376624,1.0,0,1.0
QPFYXYFORQJZEC,18,ENST00000328381,1.0,0,1.0
QPFYXYFORQJZEC,19,ENST00000693336,1.0,0,1.0
